date,zinc
YYYY-MM-DD,ppb
2020-06-03,16.49204
2020-06-16,15.26106
2020-06-30,14.40877
2020-07-14,56.29214
2020-07-21,34.23917
2020-07-29,74.43136
2020-08-04,37.12107
2020-08-12,22.43443
2020-08-19,18.32745
2020-08-24,17.51203
2020-09-01,50.76301
2020-09-10,17.14014
2020-09-14,78.7211
2020-09-23,145.09714
2020-09-29,29.344
2020-10-05,19.41058
2020-10-13,28.08676
2020-10-20,14.153659999999999
2020-10-28,17.04204
2020-11-03,33.35023
2020-11-19,77.57526
2020-12-03,37.18486
2021-01-20,108.8581
2021-02-19,55.40623
2021-03-09,63.837140000000005
2021-04-28,29.41272
2021-05-04,364.96341
2021-05-13,1666.34002
2021-05-18,45.653189999999995
2021-06-02,34.31747
2021-06-08,48.009100000000004
2021-06-15,328.35109
2021-06-22,334.62978
2021-07-01,108.47577
2021-07-07,185.67925
2021-07-20,26.0440434
2021-07-27,28.1810464
2021-08-04,43.8364754
2021-08-10,35.7900921
2021-08-17,49.0516838
2021-08-24,36.9436856
2021-08-31,22.8336674
2021-09-08,23.889431700000003
2021-09-27,28.9647954
2021-10-04,34.6243669
2021-10-15,33.5335951
2021-10-20,27.1133543
2021-10-28,37.1278119
2021-11-04,40.8369551
2021-11-08,28.9553984
2021-12-01,27.0548647
