date,antimony
YYYY-MM-DD,ppb
2019-05-30,0.15943
2019-06-12,0.16447
2019-06-19,0.1441
2019-06-29,0.24833
2019-07-15,0.18668
2019-07-18,0.13679
2019-07-24,0.21556999999999998
2019-07-30,0.19668999999999998
2019-08-06,0.1471
2019-08-14,0.13826
2019-08-21,0.13927
2020-01-15,0.31384
2020-02-08,0.2947
2020-02-18,0.33577999999999997
2020-03-05,0.29575
2020-03-18,0.29612
2020-03-30,0.28195000000000003
2020-08-30,1.86971
2020-09-10,1.23505
2020-09-18,0.81766
2020-09-28,0.68951
2020-10-06,0.53664
2020-10-16,0.61651
2020-10-23,0.46136999999999995
2020-10-30,0.33415
2020-11-06,0.40777
2020-11-14,0.36715
