date,calcium
YYYY-MM-DD,ppb
2019-04-27,60693.34792
2019-05-10,33134.24062
2019-05-19,50884.00888
2019-05-24,59971.93503000001
2019-06-03,58210.161
2019-06-18,68245.14624
2019-07-01,60284.80359
2019-07-09,60720.73704000001
2019-07-16,62016.92761
2019-08-15,59725.07578
2019-09-05,62480.48152
2019-10-02,63701.12097999999
2020-04-21,64736.696840000004
2020-05-13,62737.22395
2020-05-28,70281.23271000001
2020-06-10,74859.74374
2020-06-24,75543.79805
2020-07-08,74359.98664
2020-08-03,72898.30764
2020-08-26,71268.47633
2020-09-29,74501.63722
2020-11-03,77904.43298
2021-05-10,76282.65146
2021-05-24,78312.06887
2021-06-17,78336.3076336
2021-06-30,81380.8344332
2021-07-22,82457.87922490001
2021-08-20,74962.6853665
2021-09-30,76251.0081092
