date,lead
YYYY-MM-DD,ppb
2015-03-16,0.04189
2015-04-19,0.0408
2015-05-02,0.03336
2015-05-11,0.0266
2015-05-24,0.00408
2015-06-02,0.008369999999999999
2015-06-18,0.03628
2015-07-02,0.00818
2015-07-15,0.005860000000000001
2015-08-02,0.05235
2015-08-09,0.07812000000000001
2015-10-04,0.03203
2015-10-13,0.01577
2015-10-26,0.032959999999999996
2015-11-09,0.06315
2015-11-23,0.02309
2016-04-08,0.05835
2016-04-21,0.06941
2016-05-02,0.045056020800000006
2016-05-12,0.14624817899999998
2016-05-20,0.08067096899999998
2016-05-27,0.029226351
2016-06-04,0.0157839612
2016-06-11,0.0382763094
2016-06-17,0.0
2016-06-27,0.0
2016-07-08,0.02042
2016-07-15,0.05772
2016-07-22,0.08034
2016-07-29,0.20164
2016-08-05,0.047369999999999995
2016-08-12,0.08078
2016-08-19,0.06466000000000001
2016-08-26,0.07847
2016-09-02,0.12222999999999999
2016-09-09,0.09176999999999999
2016-09-16,0.06441
2016-09-23,0.09797
2016-09-30,0.04181
2016-10-12,0.02999
2016-10-19,0.01226
