date,selenium
YYYY-MM-DD,ppb
2019-05-10,5.95205
2019-05-19,6.66175
2019-05-24,7.29924
2019-06-03,6.00484
2019-06-18,8.92071
2019-07-01,6.007
2019-07-09,4.93977
2019-07-16,4.07598
2019-08-15,3.64248
2019-09-05,3.0009799999999998
2019-10-02,2.33819
2020-05-13,5.50145
2020-05-28,3.8066299999999997
2020-06-10,5.340350000000001
2020-06-24,6.07569
2020-07-08,4.44982
2020-08-04,3.08026
2020-08-26,3.75676
2020-09-29,1.7118900000000001
2021-05-10,8.56751
2021-05-24,6.998410000000001
2021-06-17,5.409510600000001
2021-06-30,4.0973705
2021-07-22,3.4884747
2021-08-20,3.0731657
