date,lithium
YYYY-MM-DD,ppb
2014-12-07,1.93973
2015-01-24,1.87342
2015-02-07,2.2008900000000002
2015-02-19,2.49553
2015-03-16,1.64855
2015-04-19,1.4747599999999998
2015-05-02,2.2309
2015-05-11,1.89287
2015-05-24,1.8468399999999998
2015-06-02,2.09735
2015-06-18,4.37319
2015-07-02,2.28261
2015-07-15,2.25111
2015-08-02,1.8304
2015-08-09,1.8911900000000001
2015-10-04,3.73585
2015-10-13,4.3588700000000005
2015-10-26,3.58349
2015-11-09,4.10211
2015-11-23,2.77409
2015-12-09,2.9478
2015-12-30,2.94024
2016-01-08,2.93582
2016-01-18,2.68198
2016-01-28,3.11631
2016-02-12,2.9262500000000005
2016-02-21,3.4222200000000003
2016-03-09,2.8530699999999998
2016-03-24,3.32743
2016-03-31,2.82841
2016-04-08,1.49528
2016-04-21,1.26784
2016-05-02,1.3627531112
2016-05-12,1.1938630262
2016-05-20,1.1103600816
2016-05-27,1.4011276524
2016-06-04,1.1774623100000001
2016-06-11,1.5048692736
2016-06-17,1.50601
2016-06-27,1.50836
2016-07-08,1.5470700000000002
2016-07-15,1.42807
2016-07-22,1.58054
2016-07-29,1.59303
2016-08-05,1.3076599999999998
2016-08-12,1.64691
2016-08-19,1.5205099999999998
2016-08-26,1.48486
2016-09-02,1.54693
2016-09-09,1.54534
2016-09-16,1.65481
2016-09-23,1.45284
2016-09-30,1.62655
2016-10-12,1.63985
2016-10-19,1.5839400000000001
2016-10-27,1.66957
2016-11-03,1.5559999999999998
2016-11-12,1.5184900000000001
2016-11-23,1.4299
2016-12-04,1.41371
2016-12-19,1.33328
2017-03-19,1.56022
2017-04-12,1.48817
2017-04-30,1.49216
2017-05-14,1.1042399999999999
2017-05-30,0.93833
2017-06-15,1.12343
2017-06-30,1.5290899999999998
2017-07-13,1.37768
2017-07-30,1.4565800000000002
2017-08-25,1.54189
2017-09-14,1.5556100000000002
2017-09-27,1.65922
2017-10-14,1.6506
2017-10-23,1.70207
2017-11-03,1.72573
2017-11-16,1.57728
2017-12-19,1.51718
2018-01-05,1.55105
2018-01-25,1.5682099999999999
2018-03-03,1.57532
2018-03-17,1.4961
2018-05-07,1.02027
2018-05-25,1.17771
2018-06-08,1.6352
2018-06-15,1.59848
2018-06-25,1.62675
2018-07-09,1.6888900000000002
2018-07-15,1.7250199999999998
2018-08-10,1.46231
2018-08-17,1.6206200000000002
2018-08-24,1.65095
2018-09-07,1.6449
2018-09-14,1.7432
2018-09-21,1.60693
2018-09-28,1.6660300000000001
