date,antimony
YYYY-MM-DD,ppb
2015-06-02,0.04299
2015-06-18,0.06701
2015-07-15,0.02445
2015-08-02,0.00553
2015-11-04,0.0
2015-11-23,0.023509999999999996
2015-11-28,0.0
2016-05-27,0.0
2016-06-04,0.0270964176
2016-06-08,0.0
2016-06-11,0.060727922
2016-06-17,0.00302
2016-07-08,0.007209999999999999
2016-07-14,0.01695
2016-07-16,0.02264
2016-07-22,0.006489999999999999
2016-07-29,0.00059
2016-08-11,0.01827
2016-08-19,0.025140000000000003
2016-08-26,0.037559999999999996
2016-09-02,0.02527
2016-09-16,0.00818
2016-10-12,0.01362
2016-10-19,0.01666
2016-10-27,0.0147
2016-11-03,10.64738
2016-11-12,2.49318
2016-12-04,0.14168999999999998
2017-03-27,0.0171
2017-06-23,0.044140000000000006
2017-06-30,0.0
2017-07-13,0.6548900000000001
2017-07-14,0.0
2017-07-17,0.01022
2017-07-30,0.0
2017-08-11,0.41352
2017-08-25,0.0
2017-08-31,0.01568
2017-09-18,0.006849999999999999
2017-09-27,0.0
2017-10-14,0.0
2017-10-19,0.00791
2017-10-23,0.0
2017-10-24,0.0
2017-11-03,0.0
2017-11-14,0.0
2017-11-16,0.0
2017-12-19,0.01013
2018-01-06,0.0
2018-01-25,0.0
2018-01-29,0.0
2018-03-03,0.01077
2018-03-04,0.09381
2018-03-13,0.0
2018-03-17,0.1572
2018-05-07,0.01195
2018-05-25,0.00894
2018-06-03,0.00055
2018-06-08,0.01671
2018-06-15,0.0
2018-06-25,0.05549
2018-07-09,0.18724999999999997
2018-08-10,0.05168
2018-08-17,0.13562
2018-08-24,0.07131
2018-08-25,0.0
2018-08-31,0.08725999999999999
2018-09-07,0.07615
2018-09-14,0.019090000000000003
2018-09-21,0.01773
2018-10-11,0.07126
2018-10-12,0.02161
2018-10-18,0.0788
2018-10-25,0.03958
2018-11-02,0.03889
2018-11-10,0.03293
2018-11-16,0.01901
2018-11-17,0.01806
2019-07-27,0.0
2019-08-13,0.0
