date,germanium
YYYY-MM-DD,ppb
2020-05-22,0.31192000000000003
2020-05-29,0.11499000000000001
2020-06-05,0.41030999999999995
2020-06-12,0.51475
2020-06-19,0.6655899999999999
2020-06-26,0.62254
2020-07-02,0.67273
2020-07-10,0.59068
2020-07-17,0.92059
2020-07-23,0.7870199999999999
2020-07-30,0.70951
2020-08-07,0.6778299999999999
2020-08-14,0.6732899999999999
2020-08-20,0.78579
2020-08-27,0.74213
2020-09-03,0.73682
2020-09-11,0.6796199999999999
2020-09-18,0.7123999999999999
2020-09-24,0.629
2020-10-01,0.57174
2020-10-08,0.60329
2020-10-16,0.49576000000000003
2020-10-23,0.65459
2020-10-27,0.60695
2020-11-06,0.56063
2020-11-20,0.52883
2021-05-19,0.04241
2021-05-28,1.42698
2021-06-04,1.13867
2021-06-11,0.11732
2021-06-24,0.51129
2021-07-09,0.43574
2021-07-15,1.10447
2021-07-23,0.45279
2021-07-30,0.10004
2021-08-06,0.51982
2021-08-13,0.0344837
2021-08-27,0.24937689999999998
2021-09-03,0.4376516
2021-10-01,0.3743568
2021-10-07,0.21687800000000002
2021-10-22,0.3088787
2021-11-03,0.2740148
2021-11-11,0.5008644
