date,aluminum
YYYY-MM-DD,ppb
2015-06-30,2.0904052125
2015-07-07,3.1781354
2015-07-14,3.1461996408
2015-07-21,1.8762874927
2015-07-28,3.5996982554
2015-08-04,4.3356248208
2015-08-11,3.3386350082
2015-08-18,6.1636398384
2015-08-26,4.911380576
2016-02-23,25.333299999999998
2016-02-29,17.12669
2016-06-29,22.32329
2016-08-03,15.01012
2016-08-10,20.761660000000003
2016-08-17,19.01718
2016-08-23,16.30277
2016-08-23,17.458640000000003
2016-08-23,21.250010000000003
2016-08-24,20.66223
2016-08-31,21.859090000000002
2016-09-07,19.141840000000002
2016-09-14,21.40287
2016-09-21,17.95919
2016-09-28,18.99652
2016-10-11,22.84409
2016-10-19,27.74009
2016-10-26,24.50342
2016-11-02,30.471149999999998
2016-11-09,22.579980000000003
2016-11-16,70.07856000000001
2016-11-22,25.89765
2016-11-29,11.58079
2016-12-06,27.637610000000002
2016-12-13,26.795070000000003
2016-12-20,12.454099999999999
2016-12-27,14.304509999999999
2017-01-03,16.40868
2017-01-10,8.93328
2017-01-17,11.52665
2017-01-24,9.88317
2017-01-31,27.93201
2017-02-07,17.346220000000002
2017-02-14,20.35428
2017-02-21,17.96696
2017-02-28,21.28022
2017-03-07,19.480919999999998
2017-03-14,21.68129
2017-03-21,17.62221
2017-03-28,16.83879
2017-04-04,24.918960000000002
2017-04-11,18.7228
2017-04-18,191.82437
2017-04-25,24.30885
2017-05-02,18.55605
2017-05-09,143.30587
2017-05-16,17.689230000000002
2017-05-23,15.76734
2017-05-30,28.64369
2017-06-14,16.33651
2017-06-20,16.27902
2017-06-29,19.22147
2017-07-05,17.59928
2017-07-12,21.61921
2017-07-18,18.93026
2017-07-25,36.308080000000004
2017-08-03,16.64909
2017-08-09,16.282970000000002
2017-08-16,18.99243
2017-08-23,15.06939
2017-08-29,21.57368
2017-09-03,16.8875
2017-09-13,23.63438
2017-09-20,16.14897
2017-09-27,18.17655
2017-10-05,13.15253
2017-10-10,16.14136
2017-10-17,13.376520000000001
2017-10-24,14.24626
2017-10-31,14.09064
2017-11-07,15.59129
2017-11-14,14.79839
2017-11-21,12.01277
2017-11-28,10.960840000000001
2017-12-03,17.76549
2017-12-12,28.40011
2017-12-19,12.34457
2017-12-26,10.21883
2018-01-02,12.604040000000001
2018-01-09,17.24519
2018-01-16,14.63678
2018-01-23,23.65157
2018-01-30,21.46948
2018-02-06,217.84216
2018-02-13,469.29436000000004
2018-02-20,18.99407
2018-02-27,14.627889999999999
2018-03-06,19.34956
2018-03-13,18.553980000000003
2018-07-16,12.52682
2018-07-23,15.749899999999998
2018-09-04,8.75492
2018-09-10,9.51871
2018-09-17,7.78868
2018-09-24,7.919270000000001
2018-10-01,7.311389999999999
2018-10-29,20.830419999999997
2019-05-07,14.94481
