date,boron
YYYY-MM-DD,ppb
2019-04-27,16.9563
2019-05-10,10.11236
2019-05-19,9.97218
2019-05-24,15.64833
2019-06-03,13.38214
2019-06-18,11.69267
2019-07-01,12.8307
2019-07-09,12.20097
2019-07-16,13.40612
2019-08-15,13.26324
2019-09-05,17.38888
2019-10-02,21.14085
2020-04-21,15.80257
2020-05-13,5.336180000000001
2020-05-28,10.719270000000002
2020-06-10,0.9189999999999999
2020-06-24,9.62904
2020-07-08,16.920740000000002
2020-08-03,12.43227
2020-08-26,12.90986
2020-09-29,16.31394
2020-11-03,15.79312
2021-05-10,33.84728
2021-05-24,24.9404
2021-06-17,13.570528500000002
2021-06-30,15.396428799999999
2021-07-22,15.3807308
2021-08-20,17.2275769
2021-09-30,18.509816400000002
