date,silver
YYYY-MM-DD,ppb
2017-04-14,0.14383
2017-05-06,0.0
2017-06-22,0.05903
2017-10-12,0.0
2017-10-24,0.0
2018-03-07,0.85842
2018-04-02,0.48123
2019-04-06,0.25908
2019-04-06,0.24802999999999997
2020-07-14,4.04036
2020-07-21,4.01454
2020-07-29,4.0218799999999995
2020-08-04,4.00504
2020-08-12,0.4796
2020-08-19,0.48331999999999997
2020-08-24,0.44092
2020-09-01,0.42698
2020-09-10,0.44279
2020-09-14,0.45626
2020-09-23,0.43481
2020-09-29,0.48843
2020-10-05,0.43454
2020-10-13,0.45095999999999997
2020-10-20,0.45124
2020-10-28,0.48854000000000003
2020-11-03,0.45885000000000004
2020-11-10,0.48866
2020-11-19,1.46055
2020-12-03,1.46596
2021-01-20,1.50575
2021-02-19,0.6991
2021-03-09,0.70643
2021-04-05,0.0
2021-04-28,0.0
2021-05-04,0.0
2021-05-13,0.0
2021-05-18,0.0
2021-05-27,0.0
2021-06-02,0.0
2021-06-08,0.0
2021-06-15,0.0
2021-06-22,0.0
2021-07-01,0.0
2021-07-07,0.0
2021-07-16,0.1437867
2021-07-20,0.19073240000000002
2021-07-27,0.19371059999999998
2021-08-04,0.0326092
2021-08-10,0.0351
2021-08-17,0.0439784
2021-08-24,0.0257682
2021-08-31,0.0233379
2021-09-08,0.0269543
2021-09-27,0.049755299999999995
2021-10-04,0.0961152
2021-10-15,0.2829193
2021-10-20,0.1946004
2021-10-28,0.20906339999999998
2021-11-04,0.25136349999999996
2021-11-08,0.09742
2021-12-01,0.048935599999999996
