date,germanium
YYYY-MM-DD,ppb
2020-06-02,0.13917000000000002
2020-06-16,0.18769000000000002
2020-06-30,0.19002000000000002
2020-07-14,0.14445
2020-07-21,0.16349
2020-07-29,0.16301
2020-08-04,0.15800000000000003
2020-08-12,0.17779
2020-08-19,0.1445
2020-08-24,0.12571000000000002
2020-09-01,0.16318
2020-09-10,0.17109
2020-09-14,0.1258
2020-09-23,0.16716999999999999
2020-09-29,0.1404
2020-10-05,0.20750999999999997
2020-10-13,0.17289
2020-10-20,0.16216000000000003
2020-10-28,0.21062999999999998
2020-11-03,0.14755000000000001
2020-11-10,0.15535
2020-11-19,0.23822
2020-12-03,0.1823
2021-01-06,0.13674
2021-02-19,0.22809
2021-03-09,0.20728
2021-04-05,0.18806
2021-04-28,0.15233
2021-05-04,0.22318000000000002
2021-05-13,0.21610999999999997
2021-05-18,0.20816
2021-05-27,0.15002
2021-06-02,0.18447000000000002
2021-06-08,0.17368
2021-06-10,0.14324
2021-06-16,0.20731
2021-06-22,0.17774
2021-07-01,0.20614
2021-07-07,0.13682
2021-07-16,0.18060110000000001
2021-07-20,0.17531439999999998
2021-07-27,0.1633213
2021-08-04,0.1534374
2021-08-10,0.16088580000000002
2021-08-17,0.174097
2021-08-24,0.16247330000000001
2021-08-31,0.17563990000000002
2021-09-08,0.16560660000000002
2021-09-27,0.16642089999999998
2021-10-04,0.16038
2021-10-15,0.1660786
2021-10-20,0.1668772
2021-10-28,0.1812457
2021-11-04,0.17137650000000001
2021-11-08,0.19157919999999998
2021-12-01,0.1793933
