date,silicon
YYYY-MM-DD,ppb
2016-10-15,3024.7812699999995
2016-10-19,3051.54252
2016-10-27,2986.70939
2016-11-03,3009.1492399999997
2016-11-12,2991.1562
2016-11-23,3076.4034600000005
2016-12-19,2938.27338
2017-03-19,3338.16311
2017-04-11,2780.91717
2017-04-12,2885.31077
2017-05-14,2810.1095299999997
2017-05-30,2805.0719500000005
2017-06-01,2732.5346200000004
2017-06-15,2943.61615
2017-06-30,2981.9741900000004
2017-07-13,2944.27091
2017-07-30,3020.25423
2017-08-25,3068.51832
2017-09-13,3095.93572
2017-09-27,3079.7769
2017-10-14,3227.57122
2017-10-23,3231.14403
2017-10-29,3409.87348
2017-11-03,3203.5476599999997
2017-11-16,3267.73097
2017-12-19,2932.60331
2018-01-05,2901.8044200000004
2018-01-25,2951.2505499999997
2018-03-03,2841.03541
2018-03-17,2864.46214
2018-05-07,2608.9881000000005
2018-05-25,2687.9561599999997
2018-06-03,2696.70216
2018-06-15,2738.7891200000004
2018-06-25,2807.70616
2018-07-11,2888.92728
2018-07-15,2967.02855
2018-08-10,2930.6847900000002
2018-08-17,2980.34606
2018-08-24,3012.94247
