date,uranium
YYYY-MM-DD,ppb
2014-12-12,0.053160000000000006
2015-01-24,0.06663
2015-02-07,0.07797
2015-02-19,0.09054
2015-03-16,0.0705
2015-04-19,0.028149999999999998
2015-05-11,0.02447
2015-05-24,0.028839999999999998
2015-06-02,0.02151
2015-06-18,0.014660000000000001
2015-07-02,0.02584
2015-07-15,0.026619999999999998
2015-08-02,0.03751
2015-08-09,0.04321
2015-10-04,0.04724
2015-10-13,0.04749
2015-10-26,0.04554
2015-11-09,0.041260000000000005
2015-11-23,0.03945
2015-12-09,0.05196
2015-12-30,0.05334
2016-01-08,0.06368
2016-01-18,0.059719999999999995
2016-01-28,0.05929
2016-02-12,0.07389
2016-02-21,0.07576000000000001
2016-03-09,0.06615
2016-03-24,0.061630000000000004
2016-03-31,0.06577000000000001
2016-04-08,0.04778
2016-04-21,0.02865
2016-05-02,0.029197345599999997
2016-05-12,0.015928933500000002
2016-05-20,0.022570422899999998
2016-05-27,0.0197391468
2016-06-04,0.042918021
2016-06-11,0.0212460235
2016-06-17,0.006840000000000001
2016-06-27,0.010159999999999999
2016-07-08,0.02327
2016-07-15,0.042519999999999995
2016-07-22,0.03928
2016-07-29,0.06238
2016-08-05,0.02755
2016-08-12,0.05222
2016-08-19,0.06228
2016-08-26,0.07982
2016-08-27,0.06733
2016-09-02,0.03675
2016-09-09,0.0664
2016-09-16,0.0339
2016-09-23,0.059820000000000005
2016-09-30,0.044730000000000006
2016-10-12,0.042449999999999995
2016-10-19,0.04576
2016-10-27,0.05193
2016-11-03,0.058570000000000004
2016-11-12,0.05683
2016-11-23,0.045180000000000005
2016-12-04,0.06667000000000001
2016-12-19,0.06196
2017-03-19,0.03992
2017-04-12,0.03664
2017-04-30,0.024290000000000003
2017-05-14,0.01664
2017-05-30,0.01372
2017-06-15,0.00966
2017-06-30,0.01867
2017-07-13,0.018420000000000002
2017-07-30,0.01952
2017-08-25,0.05228
2017-09-14,0.07766
2017-09-27,0.07371
2017-10-14,0.04338
2017-10-23,0.042719999999999994
2017-10-29,0.00805
2017-11-03,0.04447
2017-11-16,0.05079
2018-03-04,0.05565
2018-05-25,0.01388
2018-06-08,0.01611
2018-06-15,0.01278
2018-06-25,0.019200000000000002
2018-07-09,0.03189
2018-07-15,0.044730000000000006
2018-08-10,0.12071
2018-08-17,0.12489
2018-08-24,0.08545
2018-09-07,0.09186
2018-09-14,0.13424999999999998
2018-09-21,0.10994999999999999
2018-10-05,0.03779
2018-10-12,0.040190000000000003
2018-10-18,0.04691
2018-10-25,0.02218
2018-11-02,0.01744
2018-11-10,0.04079
2018-11-17,0.043039999999999995
2019-02-27,0.07438
2019-03-21,0.08168999999999998
2019-03-30,0.08642
2019-04-18,0.05385
2019-05-08,0.033839999999999995
2019-06-05,0.025160000000000002
2019-06-11,0.01452
2019-06-21,0.00268
2019-06-27,0.0
2019-07-05,0.0
2019-07-14,0.0
2019-07-19,0.0
2019-07-26,0.0
2019-08-02,0.0
2019-08-09,0.03258
2019-08-16,0.03157
2019-08-23,1.23403
2019-08-30,0.30881
2019-09-06,0.36179999999999995
2019-09-13,0.36233000000000004
2019-09-20,0.07678
2019-09-27,0.09405
2019-10-04,0.10347999999999999
2019-10-11,0.22210000000000002
2019-10-19,0.124
2019-10-25,0.09236
2019-11-03,0.10975
2019-11-08,0.08288999999999999
2019-11-15,0.12573
2019-11-22,0.11896999999999999
2019-12-04,0.08760000000000001
2019-12-12,0.06394999999999999
2019-12-20,0.06012
2020-01-08,0.06781
2020-01-21,0.10779
2020-01-28,0.08623
2020-02-11,0.07452
2020-02-20,0.10012
2020-03-11,0.11857
2020-03-17,0.10834999999999999
2020-04-03,0.12344000000000001
2020-04-09,0.0521
2020-04-14,0.029840000000000002
2020-04-24,0.04818
2020-05-22,0.0065899999999999995
2020-05-29,0.0
2020-06-05,0.0
2020-06-12,0.0
2020-06-19,0.00496
2020-06-26,0.0
2020-07-02,0.0018000000000000002
2020-07-10,0.025500000000000002
2020-07-17,0.023219999999999998
2020-07-23,0.04568
2020-07-30,0.02517
2020-08-07,0.05484
2020-08-14,0.089
2020-08-20,0.10293999999999999
2020-08-27,0.10873000000000001
2020-09-03,0.07144
2020-09-11,0.06931999999999999
2020-09-18,0.08248
2020-09-24,0.08926999999999999
2020-10-01,0.09532
2020-10-08,0.10129
2020-10-16,0.12819
2020-10-23,0.10569
2020-10-27,0.14226
2020-11-06,0.151
2020-11-13,0.10186
2020-11-20,0.08871000000000001
2020-12-04,0.09414
2021-01-08,0.07904
2021-01-15,0.10336
2021-01-28,0.10353
2021-02-11,0.10844
2021-03-03,0.09639999999999999
2021-03-19,0.09797
2021-03-25,0.12074
2021-04-07,0.05782
2021-05-17,0.01604
2021-05-28,0.01033
2021-06-04,0.01552
2021-06-11,0.021240000000000002
2021-06-18,0.01451
2021-07-02,0.022420000000000002
2021-07-09,0.01761
2021-07-15,0.04084
2021-07-30,0.01689
2021-08-06,0.01426
2021-08-13,0.038199000000000004
2021-08-19,0.030081399999999998
2021-08-27,0.050062999999999996
2021-09-03,0.0445034
2021-10-01,0.0462057
2021-10-07,0.0614778
2021-10-22,0.0501388
2021-10-27,0.0339342
2021-11-03,0.031112800000000003
2021-11-11,0.025916300000000003
2022-10-15,0.046971900000000004
