date,zinc
YYYY-MM-DD,ppb
2014-12-12,17.02448
2015-02-07,13.97571
2015-03-16,12.41631
2015-04-19,11.618580000000001
2015-05-11,0.0
2015-05-24,0.63562
2015-06-02,0.22292
2015-06-18,0.29718
2015-07-02,1.17978
2015-07-15,0.7166
2015-08-02,54.70071
2015-08-09,39.91437
2015-10-04,5.96266
2015-10-13,5.24902
2015-10-26,4.6510299999999996
2015-11-09,5.2816399999999994
2015-11-23,4.51409
2016-01-28,2.18064
2016-02-12,6.7174
2016-02-21,5.457039999999999
2016-03-09,0.72745
2016-03-24,1.5825500000000001
2016-03-31,1.4498900000000001
2016-04-08,35.13577
2016-04-21,176.41981
2016-05-02,290.8283921866
2016-05-12,179.10784792340002
2016-05-27,159.1907337088
2016-06-04,45.07929216
2016-06-11,51.0334846092
2016-06-17,43.86623
2016-06-27,112.07099
2016-07-08,47.185649999999995
2016-07-15,60.28475
2016-07-22,53.39904
2016-07-29,59.48054
2016-08-05,317.44689999999997
2016-08-12,96.51984
2016-08-19,55.17748
2016-08-26,59.608509999999995
2016-09-02,171.75831
2016-09-09,63.10811
2016-09-16,45.29493000000001
2016-09-23,50.180809999999994
2016-09-30,43.674929999999996
2016-10-12,31.46703
2016-10-19,36.302910000000004
2016-10-27,36.33587
2016-11-03,42.13496
2016-11-12,33.31959
2016-11-23,71.71858
2016-12-04,82.77123
2017-03-19,44.659839999999996
2017-04-12,42.283030000000004
2017-04-30,236.58658
2017-06-30,543.5028599999999
2017-07-30,41.08288
2017-08-25,38.28405
2017-09-14,47.39582
2017-09-27,38.17431
2017-10-14,40.15732
2017-10-23,51.713950000000004
2017-11-03,46.91291
2017-11-16,46.260380000000005
2018-03-03,43.267889999999994
2018-05-25,177.25319
2018-06-08,45.541720000000005
2018-06-15,55.34444
2018-06-25,46.181520000000006
2018-07-09,29.90119
2018-07-15,36.77311
2018-08-10,42.01186
2018-08-17,17.889200000000002
2018-08-24,12.69428
2018-09-07,37.9497
2018-09-14,34.37064
2018-10-05,45.048919999999995
2018-10-12,42.2093
2018-10-18,31.325560000000003
2018-10-25,25.80039
2018-11-02,18.37766
2018-11-10,31.92483
2018-11-17,20.1064
2019-02-27,25.126710000000003
2019-03-30,28.27335
2019-04-18,26.49065
2019-05-08,24.04869
2019-06-05,17.795589999999997
2019-06-11,19.01345
2019-06-21,23.02723
2019-06-27,27.88788
2019-07-05,29.74897
2019-07-14,29.05547
2019-07-19,18.96586
2019-07-26,47.387069999999994
2019-08-02,33.57898
2019-08-09,27.66143
2019-08-16,24.452630000000003
2019-08-23,334.32989
2019-08-30,230.8556
2019-09-06,210.22911
2019-09-13,29.63089
2019-09-20,19.54939
2019-09-27,34.49904
2019-10-04,23.863419999999998
2019-10-11,24.54448
2019-10-19,46.39232
2019-10-25,16.20018
2019-11-03,20.2336
2019-11-08,17.428250000000002
2019-11-15,17.974159999999998
2019-11-22,42.482350000000004
2019-12-04,24.54297
2019-12-12,18.99203
2019-12-20,14.183570000000001
2020-01-08,58.654799999999994
2020-01-21,24.51608
2020-01-28,203.5394
2020-02-11,17.07429
2020-02-20,24.65376
2020-03-11,19.05952
2020-03-17,20.375230000000002
2020-04-03,26.01934
2020-04-09,19.57771
2020-04-14,20.15501
2020-04-24,17.41596
2020-05-22,19.781489999999998
2020-05-29,21.196489999999997
2020-06-05,15.52554
2020-06-12,34.86972
2020-06-19,30.57864
2020-06-26,23.04054
2020-07-02,22.543590000000002
2020-07-10,16.97587
2020-07-17,23.49672
2020-07-23,91.93913
2020-07-30,17.66953
2020-08-07,19.55196
2020-08-14,20.37207
2020-08-20,46.992180000000005
2020-08-27,20.383789999999998
2020-09-03,24.825270000000003
2020-09-11,39.31817
2020-09-18,19.14709
2020-09-24,256.7513
2020-10-01,31.8033
2020-10-08,21.297719999999998
2020-10-16,47.608810000000005
2020-10-23,26.138599999999997
2020-10-27,38.90489
2020-11-06,20.81707
2020-11-13,18.8737
2020-12-04,36.36584
2021-01-15,16.94527
2021-01-28,24.437820000000002
2021-02-11,29.289299999999997
2021-03-03,487.5304
2021-03-19,17.30039
2021-03-25,169.44452
2021-04-07,29.95688
2021-05-17,28.59307
2021-05-28,22.97388
2021-06-04,27.40312
2021-06-11,43.84082
2021-06-18,24.295360000000002
2021-06-24,27.81996
2021-07-02,48.23883000000001
2021-07-09,20.55076
2021-07-15,48.71305
2021-07-30,45.63776
2021-08-06,37.0273
2021-08-13,34.1552285
2021-08-19,158.59558249999998
2021-08-27,36.5051761
2021-09-03,29.7359353
2021-10-01,27.997173000000004
2021-10-07,28.752100600000002
2021-10-15,28.146207099999998
2021-10-22,30.7531397
2021-10-27,35.6020253
2021-11-03,28.502448299999998
2021-11-11,26.018271400000003
