date,titanium
YYYY-MM-DD,ppb
2016-08-05,2.5998
2016-08-12,1.52007
2016-08-19,1.53451
2016-08-26,1.88145
2016-09-02,1.7930899999999999
2016-09-09,1.6009699999999998
2016-09-16,3.68682
2016-10-01,1.20346
2016-10-12,0.36534
2016-10-19,1.7184
2016-10-27,1.67826
2016-11-03,1.7760500000000001
2016-11-12,1.51538
2017-06-16,1.30504
2017-08-04,1.22742
2017-08-25,1.50692
2017-09-27,1.1409099999999999
2017-10-05,0.98941
2017-10-12,0.96644
2017-10-13,1.90547
2017-10-24,0.6991700000000001
2017-11-03,0.63046
2017-11-15,0.80115
2018-05-25,1.2578200000000002
2018-06-09,1.2603600000000001
2018-06-15,1.19727
2018-06-25,1.1162
2018-07-11,1.13212
2018-07-16,0.9977900000000001
2018-08-24,0.9875200000000001
2018-08-27,1.0235400000000001
2019-06-23,1.36347
2019-06-27,4.86433
2019-07-05,2.03966
2019-07-14,1.41601
2019-07-19,1.3816300000000001
2019-07-26,2.6818199999999996
2019-08-02,3.36082
2019-08-09,2.19015
2019-08-16,2.08443
2019-08-23,69.24275
2019-08-30,31.142629999999997
2019-09-06,30.67019
2019-09-20,1.37564
2019-09-27,1.74138
2019-10-04,1.33677
2020-03-01,1.76124
2020-04-01,1.67089
2020-04-28,1.62316
2020-05-22,1.53199
2020-05-29,1.2770799999999998
2020-06-08,2.10617
2020-06-12,2.1746
2020-06-19,2.0194400000000003
2020-06-26,1.87169
2020-07-02,1.39818
2020-07-10,3.57334
2020-07-17,2.61594
2020-07-23,1.42837
2020-07-30,1.4963099999999998
2020-08-07,1.00565
2020-08-14,1.97642
2020-08-20,1.8757099999999998
2020-08-27,1.60462
2020-09-03,1.4834100000000001
2020-09-11,1.61377
2020-09-18,1.15076
2020-09-24,2.5558300000000003
2020-10-01,1.43932
2020-10-08,1.43255
2020-10-16,1.2581200000000001
2020-10-23,1.41681
2020-11-06,1.19655
2021-01-21,1.37769
2021-02-17,1.30687
2021-03-10,2.49666
2021-04-14,1.72317
2021-05-19,1.84635
2021-05-28,1.89515
2021-06-04,1.9012
2021-06-11,3.21009
2021-06-24,1.26204
2021-07-09,1.26386
2021-07-15,8.09419
2021-07-23,2.09776
2021-07-30,1.6842899999999998
2021-08-06,1.82315
2021-08-13,1.1102023
2021-08-19,3.476687
2021-08-27,0.3985896
2021-09-03,0.48727
2021-10-01,0.5936762
2021-10-07,0.7635973
2021-10-22,0.3713089
2021-11-03,1.4769483
2021-11-11,1.3341753
2021-12-20,0.6757331
