date,selenium
YYYY-MM-DD,ppb
2019-04-27,3.35548
2019-05-10,1.4682700000000002
2019-05-19,1.3508
2019-05-24,0.1481
2019-06-03,0.20468
2019-06-18,1.79319
2019-07-01,0.67189
2019-07-09,0.54693
2019-07-16,1.3022900000000002
2019-08-15,1.59022
2019-09-05,1.63543
2019-10-02,1.60516
2020-04-21,0.74543
2020-05-13,2.35356
2020-05-28,2.4701899999999997
2020-06-10,2.1945799999999998
2020-06-24,3.03284
2020-07-08,1.26082
2020-08-03,1.50298
2020-08-26,2.81685
2020-09-29,1.40011
2020-11-03,0.58945
2021-05-10,1.35051
2021-05-24,4.32438
2021-06-17,3.0290698
2021-06-30,1.8754247
2021-07-22,0.8445076
2021-08-20,0.35936709999999994
2021-09-30,0.2434075
