date,potassium
YYYY-MM-DD,ppb
2014-12-12,463.34432999999996
2015-01-24,429.82247
2015-02-07,515.65494
2015-03-16,400.34353000000004
2015-04-19,401.1275
2015-05-11,400.75263
2015-05-24,402.45399999999995
2015-06-02,394.38809
2015-06-18,384.66942000000006
2015-07-02,323.16285999999997
2015-07-15,370.97642
2015-08-02,381.5939
2015-08-09,385.83624
2015-10-04,493.80681000000004
2015-10-13,507.09105
2015-10-26,499.33844999999997
2015-11-09,504.40086
2015-11-23,458.3468
2015-12-09,438.16704000000004
2016-01-28,470.02177000000006
2016-02-12,447.80146
2016-02-21,456.44677
2016-03-09,467.40709000000004
2016-03-24,446.82079999999996
2016-03-31,422.66344
2016-04-08,444.55514
2016-04-21,426.03261000000003
2016-05-02,380.57470935399994
2016-05-27,410.63186633
2016-06-04,1487.024258094
2016-06-17,458.66796
2016-06-27,433.18544
2016-07-08,393.33804999999995
2016-07-15,372.33319
2016-07-22,391.54918000000004
2016-07-29,420.3577
2016-08-05,434.99315
2016-08-12,474.22404
2016-08-19,536.68426
2016-08-26,516.70364
2016-09-02,548.7915499999999
2016-09-09,429.26076
2016-09-16,481.71707
2016-09-23,711.7278699999999
2016-09-30,550.86229
2016-10-12,505.57611
2016-10-19,453.11688
2016-10-27,422.46293000000003
2016-11-03,425.39918
2016-11-12,417.76677
2016-11-23,492.17076
2017-03-19,473.91337
2017-04-12,461.39924
2017-04-30,468.38828
2017-06-30,634.67331
2017-07-30,352.77097
2017-08-25,430.31613
2017-09-14,477.90216
2017-09-27,486.0857
2017-10-14,484.59181
2017-10-23,481.35446
2017-11-03,456.00867999999997
2017-11-16,430.69927
2018-03-03,443.57472
2018-05-25,487.93115
2018-06-08,461.38114
2018-06-15,462.44948999999997
2018-06-25,431.19835
2018-07-09,516.69879
2018-07-15,496.16585999999995
2018-08-10,756.42377
2018-08-17,643.82141
2018-08-24,568.30395
2018-09-07,513.41701
2018-09-14,527.79583
2018-09-28,610.50722
2018-10-05,585.33832
2018-10-12,548.5227600000001
2018-10-18,539.86996
2018-10-25,533.89249
2018-11-02,517.77937
2018-11-10,543.64262
2018-11-17,491.1148
2019-02-27,475.52376000000004
2019-03-30,483.81666
2019-04-18,528.90279
2019-05-08,466.57072999999997
2019-06-05,470.25251
2019-06-11,459.21391
2019-06-21,456.37626
2019-06-27,687.80555
2019-07-05,405.66783
2019-07-14,383.44628
2019-07-19,379.66856
2019-07-26,1192.37376
2019-08-02,391.17199
2019-08-09,404.94568000000004
2019-08-16,475.41127000000006
2019-08-23,553.6995000000001
2019-08-30,599.93237
2019-09-06,499.19553
2019-09-13,571.27909
2019-09-20,499.15118
2019-09-27,527.84921
2019-10-04,581.48006
2019-10-11,588.54616
2019-10-19,617.26863
2019-10-25,566.04179
2019-11-03,518.98485
2019-11-08,510.95989000000003
2019-11-15,630.01683
2019-11-22,548.88114
2019-12-04,529.2411400000001
2019-12-12,507.19363999999996
2019-12-20,504.27793
2020-01-08,495.20426
2020-01-21,942.7605900000001
2020-01-28,510.87539
2020-02-11,569.4845399999999
2020-02-20,574.2140899999999
2020-03-11,594.33631
2020-03-17,584.94948
2020-04-03,594.83402
2020-04-09,654.08025
2020-04-14,733.26818
2020-04-24,604.23856
2020-05-22,600.24318
2020-05-29,637.11391
2020-06-05,491.42866
2020-06-12,485.06104999999997
2020-06-19,435.39028
2020-06-26,454.51613000000003
2020-07-02,508.65099
2020-07-10,503.97627
2020-07-17,503.38503000000003
2020-07-23,487.92248
2020-07-30,511.84058
2020-08-07,513.06935
2020-08-14,601.69617
2020-08-20,518.00737
2020-08-27,558.3018500000001
2020-09-03,604.96848
2020-09-11,656.28394
2020-09-18,673.93456
2020-09-24,621.33966
2020-10-01,624.58711
2020-10-08,651.51316
2020-10-16,988.76792
2020-10-23,679.09968
2020-10-27,664.45639
2020-11-06,687.63664
2020-11-13,1089.08085
2020-12-04,813.3349499999999
2021-01-08,712.2909300000001
2021-01-15,661.90283
2021-01-28,514.39439
2021-02-11,615.51156
2021-03-03,479.78441
2021-03-19,459.98344000000003
2021-03-25,515.57102
2021-04-07,500.18968
2021-05-17,488.9413
2021-05-28,440.86499
2021-06-04,483.07134
2021-06-11,408.70245
2021-06-18,412.19413000000003
2021-06-24,393.19106
2021-07-02,441.05777
2021-07-09,396.726
2021-07-15,615.45947
2021-07-23,409.79278
2021-07-30,458.20881999999995
2021-07-31,518.28763
2021-08-06,429.33163
2021-08-13,460.3444141
2021-08-19,591.9116604
2021-08-27,512.9931755
2021-09-03,495.23202410000005
2021-10-01,545.3132226
2021-10-07,1405.9584981
2021-10-22,471.7857934
2021-10-27,488.7046229
2021-11-03,505.63485280000003
2021-11-11,489.0980975
2022-10-15,492.0070715
