date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,2750.60872
2019-05-10,1154.61646
2019-05-19,1995.86006
2019-05-24,1849.5072200000002
2019-06-03,1479.65746
2019-06-18,1469.03542
2019-07-01,1645.25979
2019-07-09,1726.7868899999999
2019-07-16,1512.67009
2019-08-15,1124.66178
2019-09-05,1361.12337
2019-10-02,1369.78026
2020-04-21,2293.90551
2020-05-13,1563.27416
2020-05-28,1949.8588399999999
2020-06-10,2159.49909
2020-06-24,2235.33512
2020-07-08,2132.89021
2020-08-03,1881.02809
2020-08-26,1892.13535
2020-09-29,2183.67179
2020-11-03,2336.33515
2021-05-10,2954.52683
2021-05-24,2596.95404
2021-06-17,0.0
2021-06-30,8.7582185
2021-07-22,12.0266364
2021-08-20,12.3016723
2021-09-30,9.3784108
