date,phosphorus
YYYY-MM-DD,ppb
2015-06-29,993.121775084
2015-07-08,1105.6739793623
2015-07-13,1039.6208420884
2015-07-22,936.340848391
2015-08-03,931.711878768
2015-08-17,520.1361835722
2015-08-24,543.2449763994
2015-10-21,281.10787
2015-11-01,97.2953
2015-11-09,120.04551
2015-11-17,116.38458
2015-11-23,289.46165
2015-12-03,306.84301
2015-12-14,307.73522
2015-12-22,313.69669
2015-12-28,311.50377
2016-01-04,258.60040000000004
2016-01-12,248.87034
2016-02-02,339.69248
2016-02-15,320.23721
2016-02-23,258.0526
2016-02-29,290.37269
2016-03-08,268.50638
2016-03-15,268.05708
2016-03-21,263.2511
2016-03-29,262.1094
2016-04-05,273.90641
2016-04-12,281.89032000000003
2016-04-19,289.08906
2016-04-25,352.87829999999997
2016-05-03,352.62446
2016-05-11,364.04133
2016-05-17,372.47117000000003
2016-05-27,364.94635000000005
2016-06-01,364.63085
2016-06-09,357.43026999999995
2016-06-16,362.78509999999994
2016-06-22,369.06984
2016-06-29,368.27428
2016-07-08,390.94206
2016-07-15,445.15538
2016-07-22,440.25044
2016-07-29,436.51244
2016-08-05,375.3832
2016-08-12,273.13027
2016-08-19,253.36715
2016-08-26,257.16335000000004
2016-09-02,263.76045999999997
2016-09-09,463.75705000000005
2016-09-16,440.35809
2016-09-23,428.02199
2016-10-01,431.69111999999996
2016-10-12,372.35728
2016-10-19,358.91716
2016-10-21,286.55387
2016-10-27,361.56543
2016-11-03,384.2622
2016-11-12,430.96271
2016-11-22,292.90916
2016-11-29,208.53151
2016-12-06,320.6989
2016-12-13,302.32153
2016-12-27,302.14901000000003
2017-01-03,339.56877
2017-01-17,342.47087
2017-01-24,342.17278999999996
2017-01-31,317.11509
2017-02-07,394.46217
2017-02-15,402.16498
2017-02-21,505.70332
2017-02-28,507.22043
2017-03-09,522.49433
2017-03-14,534.31295
2017-03-21,548.62628
2017-03-28,520.05644
2017-04-04,564.82533
2017-04-11,548.89099
2017-04-18,757.64355
2017-04-25,629.70501
2017-05-02,602.34691
2017-05-09,595.07682
2017-05-16,588.64299
2017-05-23,586.23685
2017-05-30,588.7174600000001
2017-06-01,595.4644900000001
2017-06-16,595.02765
2017-06-30,556.1473
2017-07-30,473.56329000000005
2017-08-25,487.64888999999994
2017-09-14,490.28598
2017-09-27,544.13252
2017-10-10,342.6562
2017-10-14,372.26309000000003
2017-10-17,273.01577000000003
2017-10-23,349.76889
2017-10-24,262.17089999999996
2017-10-31,285.74964
2017-11-03,347.77949
2017-11-07,274.89973
2017-11-14,311.61684
2017-11-15,409.67888000000005
2017-11-21,323.51024
2017-11-24,311.61684
2017-11-28,325.62050999999997
2017-12-05,328.03193
2017-12-12,299.43381999999997
2017-12-19,335.31553
2017-12-26,303.60021
2018-01-02,368.10936
2018-01-09,355.89985
2018-01-16,365.89376000000004
2018-01-23,362.33034000000004
2018-01-30,362.46554000000003
2018-02-06,427.40053
2018-02-13,378.95657
2018-02-20,428.61319000000003
2018-02-27,440.94313
2018-03-06,448.24312
2018-03-13,437.59586
2018-03-20,704.25818
2018-03-27,645.0652200000001
2018-04-03,701.1420599999999
2018-04-10,689.99915
2018-04-17,696.64677
2018-04-24,928.25778
2018-05-01,935.35413
2018-05-25,819.50343
2018-06-09,761.26117
2018-06-15,808.51095
2018-06-25,790.61258
2018-07-11,738.4577400000001
2018-07-16,700.35213
2018-08-10,675.5472199999999
2018-08-17,814.03973
2018-08-24,869.9019199999999
2018-09-07,839.0396599999999
2018-09-14,756.44318
2018-09-21,678.4036600000001
2018-09-28,709.5570600000001
2018-10-05,703.42659
2018-10-12,674.8102799999999
2018-10-19,690.21559
2018-10-25,689.40763
2018-11-02,684.72397
2019-05-07,672.50755
2019-06-23,542.11334
2019-06-27,601.97668
2019-07-05,616.19181
2019-07-14,547.38601
2019-07-19,520.99265
2019-07-26,478.36686999999995
2019-08-02,431.44065
2019-08-09,341.68276
2019-08-16,485.21468
2019-08-23,657.32178
2019-08-30,639.66971
2019-09-06,632.27033
2019-09-13,508.00052
2019-09-20,533.59989
2019-09-27,526.85362
2019-10-04,501.03054
2019-10-11,525.38611
2019-10-19,523.95913
2020-05-22,1189.2205800000002
2020-05-29,1151.04821
2020-06-05,1144.13493
2020-06-12,1130.11332
2020-06-19,1153.87215
2020-06-26,1112.09884
2020-07-02,1019.59815
2020-07-10,1059.03176
2020-07-17,1045.1080399999998
2020-07-23,899.94098
2020-07-30,873.75209
2020-08-07,930.12198
2020-08-14,848.92701
2020-08-20,657.1548300000001
2020-08-27,819.52657
2020-09-03,806.87091
2020-09-11,748.9488
2020-09-18,773.96704
2020-09-24,874.8230100000001
2020-10-01,710.20569
2020-10-08,656.6681199999999
2020-10-16,1078.99237
2020-10-23,1112.29375
2020-11-06,1030.6003
2021-05-19,1031.207
2021-05-28,1049.671
2021-06-04,900.9736
2021-06-11,1120.47397
2021-06-18,1163.43794
2021-06-24,1101.6024400000001
2021-07-02,1072.82712
2021-07-09,1007.5156
2021-07-15,1044.45374
2021-07-23,664.28184
2021-07-30,780.1023700000001
2021-08-06,553.79658
2021-08-13,5.9241581
2021-08-19,4.8778717
2021-08-27,8.8562171
2021-09-03,9.6141419
2021-10-01,5.8338671
2021-10-07,4.7298078
2021-10-22,7.2724704
2022-10-15,8.8822369
