date,aluminum
YYYY-MM-DD,ppb
2020-05-21,590.37295
2020-05-27,38.42882
2020-06-03,36.00639
2020-06-09,15.96538
2020-06-17,160.30743
2020-06-25,0.0
2020-06-30,1.2233800000000001
2020-07-07,0.0
2020-07-14,40.913959999999996
2020-07-22,20.96525
2020-07-27,15.03693
2020-08-02,9.52658
2020-08-10,23.025129999999997
2020-08-18,24.06718
2020-08-24,24.67907
2020-08-31,23.411430000000003
2020-09-15,24.43038
2020-09-22,32.68015
2020-09-28,26.17098
2020-10-08,27.80446
2020-10-14,25.70384
2020-10-22,171.78314
2020-11-11,23.08919
2020-12-08,30.21302
2020-12-29,27.50693
2021-01-29,44.47145
2021-02-09,41.89189
2021-03-10,57.79013
2021-04-16,104.93145999999999
2021-04-29,55.41266
2021-05-12,86.31948
2021-05-20,89.88419
2021-05-26,98.48720999999999
2021-06-01,67.19884
2021-06-08,77.23197
2021-06-14,43.97887
2021-06-21,27.47296
2021-06-29,46.77156
2021-07-08,28.75336
2021-07-21,82.97561999999999
2021-08-05,8.48328
2021-08-11,2.08275
2021-08-18,2.8629900000000004
2021-08-26,0.0
2021-08-30,5.6861
2021-09-12,0.62403
2021-10-06,5.2931799999999996
2021-10-13,20.8453183
2021-11-05,41.5902594
2021-11-12,27.21126
2021-12-16,47.8658934
