date,lithium
YYYY-MM-DD,ppb
2020-05-22,239.02758
2020-05-29,89.87557000000001
2020-06-05,237.48950000000002
2020-06-12,292.92261
2020-06-19,336.99582
2020-06-26,322.2432
2020-07-02,327.69620000000003
2020-07-10,313.8939
2020-07-17,381.18391
2020-07-23,325.83033
2020-07-30,320.48524999999995
2020-08-07,353.94984
2020-08-14,340.40224
2020-08-20,354.94459
2020-08-27,333.04843
2020-09-03,310.85048
2020-09-11,303.87904
2020-09-18,324.7072
2020-09-24,330.31108000000006
2020-10-01,313.12655
2020-10-08,311.03832
2020-10-16,288.65876000000003
2020-10-23,307.63788999999997
2020-10-27,294.38827
2020-11-06,265.49727
2020-11-20,289.40846
2021-05-19,61.55653
2021-05-28,467.1698
2021-06-04,443.18754
2021-06-11,69.97525
2021-06-24,275.61905
2021-07-09,253.02942000000002
2021-07-15,396.62556
2021-07-23,286.85055
2021-07-30,73.95438999999999
2021-08-06,258.87175
2021-08-13,22.5293834
2021-08-27,153.0365733
2021-09-03,262.0967402
2021-10-01,223.6911002
2021-10-07,146.9123179
2021-10-22,178.3801403
2021-11-03,159.8970733
2021-11-11,296.7247588
