date,chromium
YYYY-MM-DD,ppb
2017-03-17,1.36631
2017-03-23,0.6044200000000001
2017-05-03,0.8834
2017-05-06,1.8338299999999998
2017-05-11,0.68167
2017-05-15,1.56427
2017-06-22,1.4637
2017-10-29,0.69077
2019-04-06,0.15997999999999998
2019-04-06,0.59824
2020-07-14,0.188
2020-07-21,0.19938999999999998
2020-07-29,0.23483
2020-08-04,0.8709
2020-08-12,0.55151
2020-08-19,0.45178999999999997
2020-08-24,4.52955
2020-09-01,0.37359000000000003
2020-09-14,1.17425
2020-09-23,0.70997
2020-09-29,2.03101
2020-10-05,0.35997
2020-10-13,0.84438
2020-10-22,0.50779
2020-10-28,0.4021
2020-11-03,0.52735
2020-11-19,0.12834
2021-04-28,0.33669
2021-05-04,0.31514
2021-05-13,0.13494
2021-05-18,0.0888
2021-05-27,0.50888
2021-06-02,0.39808999999999994
2021-06-08,0.34806
2021-06-15,0.45529
2021-06-22,0.35068
2021-07-01,0.25673999999999997
2021-07-07,0.2605
2021-07-16,0.346032
2021-07-20,0.3893659
2021-07-27,0.7657095999999999
2021-08-04,0.3432487
2021-08-10,0.6392886
2021-08-17,0.2433758
2021-08-24,0.3147976
2021-08-31,1.1509696
2021-09-08,0.3385311
2021-09-27,0.4541037
2021-10-04,0.3743837
2021-10-15,0.27324689999999996
