date,barium
YYYY-MM-DD,ppb
2020-06-02,35.64358
2020-06-16,55.05185
2020-06-30,34.96325
2020-07-14,33.89972
2020-07-21,54.87412
2020-07-29,40.810779999999994
2020-08-04,35.443920000000006
2020-08-12,33.80497
2020-08-19,35.85556
2020-08-24,38.12105
2020-09-01,34.61041
2020-09-10,35.44102
2020-09-14,38.61557
2020-09-23,36.06884
2020-09-29,38.086220000000004
2020-10-05,45.466100000000004
2020-10-13,38.34969
2020-10-20,45.35704
2020-10-28,38.40455
2020-11-03,55.15919
2020-11-10,45.18487999999999
2020-11-19,61.76897
2020-12-03,32.24654
2021-01-06,75.06698
2021-02-19,32.82652
2021-03-09,35.45026
2021-04-05,33.03139
2021-04-28,35.22294
2021-05-04,36.00768
2021-05-13,34.093360000000004
2021-05-18,37.41627
2021-05-27,37.57259
2021-06-02,33.952510000000004
2021-06-08,38.46151
2021-06-10,33.70025
2021-06-16,38.23098
2021-06-22,39.28907
2021-07-01,36.94615
2021-07-07,39.26381
2021-07-16,55.0589044
2021-07-20,39.2051868
2021-07-27,34.435349
2021-08-04,50.099778300000004
2021-08-10,32.096266299999996
2021-08-17,33.8214416
2021-08-24,32.8774672
2021-08-31,31.8259016
2021-09-08,39.3158368
2021-09-27,33.122588
2021-10-04,38.4491839
2021-10-15,32.4789819
2021-10-20,37.9236451
2021-10-28,36.6560583
2021-11-04,35.3477224
2021-11-08,36.077895299999994
2021-12-01,33.2809388
