date,calcium
YYYY-MM-DD,ppb
2019-04-27,57743.32784
2019-05-10,55922.6375
2019-05-19,52702.55856
2019-05-24,55269.59577
2019-06-03,58464.83274
2019-06-18,67382.20684
2019-07-01,60857.258389999995
2019-07-09,62801.33825
2019-07-16,62058.57232000001
2019-08-15,58926.379539999994
2019-09-05,58504.11852999999
2019-10-02,56251.8551
2020-04-21,56912.28145
2020-05-13,51368.62904
2020-05-28,52077.29553999999
2020-06-10,55572.59153
2020-06-24,57017.57009
2020-07-08,57341.549320000006
2020-08-03,59379.47915
2020-08-26,57299.887769999994
2020-09-29,56944.81963
2020-11-03,55945.85127
2021-05-10,55086.481530000005
2021-05-24,58368.00491
2021-06-17,51955.6199815
2021-06-30,52818.9825235
2021-07-22,51924.749040200004
2021-08-20,52502.519274599996
2021-09-30,48241.4398642
