date,sodium
YYYY-MM-DD,ppb
2020-06-03,332253.82411
2020-06-16,350047.08015999995
2020-06-30,336767.07511
2020-07-14,370099.47949
2020-07-21,356273.39065
2020-07-29,357698.56589
2020-08-04,360293.32925
2020-08-12,347360.92795
2020-08-19,338852.78971
2020-08-24,348051.31143999996
2020-09-01,362917.86835999996
2020-09-10,374550.33220999996
2020-09-14,391809.20096000005
2020-09-23,392454.33733999997
2020-09-29,359334.70521000004
2020-10-05,378126.41066999995
2020-10-13,375690.69291
2020-10-20,372146.89414
2020-10-28,376266.92542999994
2020-11-03,361545.45697
2020-11-19,378233.34156
2020-12-03,392647.71966
2021-01-20,391208.54686
2021-02-19,346321.30874
2021-03-09,360703.93632
2021-04-28,339716.89247
2021-05-04,342887.53697
2021-05-13,342998.27238
2021-05-18,346080.25386
2021-06-02,331093.27128
2021-06-08,343136.25898
2021-06-15,355906.01200999995
2021-06-22,355430.69811
2021-07-01,354211.57126999996
2021-07-07,340038.63251
2021-07-20,313269.7907539
2021-07-27,335642.0753136
2021-08-04,332297.01892370003
2021-08-10,344136.15267840005
2021-08-17,334130.87015980005
2021-08-24,348515.7175571
2021-08-31,312398.44905419997
2021-09-08,310424.0469437
2021-09-27,320704.4871811
2021-10-04,341221.1665643
2021-10-15,347890.5883
2021-10-20,340858.33180000004
2021-10-28,329886.2128
2021-11-04,326400.2859
2021-11-08,320030.9777
2021-12-01,320243.4828
