date,magnesium
YYYY-MM-DD,ppb
2015-06-17,3617.3923502463
2015-06-18,3753.0946088328005
2015-06-19,3735.14259511
2015-06-20,3733.8504416729998
2015-06-21,3717.7446616528
2015-06-22,3771.1464983424
2015-06-23,3734.2082928822
2015-06-24,3776.1622821926
2015-06-25,3859.6102993905
2015-06-26,3866.1814088096
2015-06-27,3786.601009856
2015-06-28,3797.6690300472005
2015-06-29,3833.0432306939997
2015-06-30,3774.8633176936005
2015-07-01,3975.4041541230004
2015-07-02,3952.9408304702
2015-07-03,3834.3921497260003
2015-07-04,3962.5679920764005
2015-07-05,3895.4844851865
2015-07-06,3998.0597746236
2015-07-07,3663.7978224471
2015-07-08,3767.7897022584
2015-07-09,3798.836316504
2016-05-28,4617.054120000001
2016-05-29,4395.5130500000005
2016-05-30,4156.45393
2016-05-31,4201.19535
2016-06-01,3943.38418
2016-06-02,3743.15567
2016-06-03,3576.82094
2016-06-04,3593.9597700000004
2016-06-05,3463.6342999999997
2016-06-06,3495.8631000000005
2016-06-07,3564.32984
2016-06-08,3535.8509
2016-06-09,3517.5674099999997
2016-06-10,3571.47386
2016-06-11,3539.4977
2016-06-12,3570.91614
2016-06-13,3597.01303
2016-06-14,3787.01262
2016-06-15,3722.0064300000004
2016-06-16,3614.08471
2016-06-17,3796.8182
2016-06-18,3668.26041
2016-06-19,3763.3707
2016-06-20,3600.3126700000003
2016-06-22,3738.9080000000004
2016-06-23,3687.83885
2016-06-24,3818.7032
2016-06-25,3835.8723199999995
2016-06-26,3926.4319100000002
2016-06-27,3742.9127799999997
2016-06-28,3933.766
2016-06-29,3927.22606
2016-06-30,3909.5090699999996
2016-07-01,3904.11514
2016-07-02,3980.6691899999996
2016-07-03,3882.8768
2016-07-04,4134.7196300000005
2016-07-05,4165.94367
2016-07-06,4103.00905
2016-07-07,4187.99214
2016-07-08,4385.90043
2016-07-09,4433.302519999999
2016-07-10,4352.79093
2016-07-11,4368.47705
2016-07-12,4557.95896
2016-07-13,4643.9549799999995
2016-07-14,4658.98874
2016-07-15,4814.70031
2016-07-16,4866.63007
2016-07-17,4835.21931
2016-07-18,4887.08486
2016-07-19,4553.642699999999
2016-07-20,4725.64205
2016-07-21,4880.25418
2016-07-22,4816.88168
2016-07-23,4856.34274
2016-07-24,4939.44091
2016-07-25,5153.64992
2016-07-26,5296.28873
2016-07-27,5408.406639999999
2016-07-28,5383.695669999999
2016-07-29,5412.05595
2016-07-30,5465.184880000001
2016-07-31,5509.36297
2016-08-01,5492.919889999999
2016-08-02,5594.237359999999
2016-08-03,5538.9562399999995
2016-08-04,5376.33154
2016-08-05,5009.30505
2016-08-06,5223.24696
2016-08-07,5399.23534
2016-08-08,5485.86691
2016-08-09,5634.84989
2016-08-10,5707.77593
2016-08-11,5638.9728000000005
2016-08-12,5804.12402
2016-08-13,5866.84488
2016-08-14,5963.0705
2016-08-15,5967.8767800000005
2016-08-16,5665.95706
2016-08-17,5943.00564
2016-08-18,5938.94753
2016-08-19,5945.04378
2016-08-20,5934.107679999999
2016-08-21,5956.260069999999
2016-08-22,5962.50196
2016-08-23,5959.73978
2016-08-24,5631.57808
2016-08-25,5963.19486
2016-08-26,5911.3816099999995
2016-08-27,5890.23933
2016-08-28,6048.1939
2016-08-29,5672.865460000001
2016-08-30,5353.698839999999
2016-08-31,5489.1300599999995
2016-09-01,5685.52228
2016-09-02,5538.28216
2016-09-03,5498.127490000001
2016-09-04,5395.29538
2016-09-05,5635.01241
2016-09-06,5768.72104
2016-09-07,5861.2032
2016-09-08,5918.71917
2016-09-09,6015.38215
2016-09-10,6151.661880000001
2016-09-11,6214.210779999999
2016-09-12,6292.95572
2016-09-13,6153.989780000001
2016-09-14,6245.08222
