date,phosphorus
YYYY-MM-DD,ppb
2014-12-12,88.27281
2015-01-24,77.25193404255319
2015-02-07,66.16017361702127
2015-02-19,80.4622544680851
2015-03-16,72.45095085106382
2015-04-19,64.97714106382979
2015-05-11,414.78765000000004
2015-05-24,366.42586
2015-06-02,376.66594000000003
2015-06-18,282.26513
2015-07-02,418.76432
2015-07-15,313.40791
2015-08-02,75.32827851063828
2015-08-09,69.24233872340426
2015-10-04,375.35058999999995
2015-10-13,307.04946
2015-10-26,383.3311
2015-11-09,413.98913
2015-12-09,426.84824999999995
2016-01-08,427.56922000000003
2016-01-28,471.98715
2016-02-12,481.80473
2016-02-21,462.63508
2016-03-09,503.57631
2016-03-24,457.02579000000003
2016-03-31,453.78262
2016-04-08,486.92141
2016-04-21,371.62793
2016-05-02,237.4985326712
2016-05-20,118.05692406639999
2016-05-27,180.9827438822
2016-06-04,169.54182114
2016-06-11,172.3316348589
2016-06-17,176.96253
2016-06-27,168.23848
2016-07-08,199.60754000000003
2016-07-15,198.81506000000002
2016-07-22,201.26879
2016-07-29,213.60074999999998
2016-08-05,216.72649
2016-08-12,213.05189
2016-08-19,222.18865999999997
2016-08-26,216.77176
2016-09-02,225.16768
2016-09-09,316.93392
2016-09-16,407.54313
2016-09-23,491.17666999999994
2016-09-30,388.48663999999997
2016-10-12,361.46078
2016-10-19,350.04768
2016-10-27,353.24404000000004
2016-11-03,376.08021
2016-11-12,374.3042
2016-11-23,333.8888
2016-12-04,306.449
2017-03-19,300.50462
2017-04-12,230.87216999999998
2017-04-30,216.92920999999998
2017-05-14,127.56107999999999
2017-05-30,119.6688
2017-06-15,133.99358
2017-06-30,155.43778
2017-07-13,183.56026
2017-07-30,193.89841
2017-08-25,178.377
2017-09-14,195.47401000000002
2017-09-27,204.22848
2017-10-14,222.04722
2017-10-23,242.50652
2017-11-03,240.35232000000002
2017-11-16,262.3451
2017-12-19,311.4279
2018-01-05,333.14526
2018-01-25,331.64029999999997
2018-03-03,759.34095
2018-03-25,366.61306
2018-06-08,448.40608000000003
2018-06-15,494.41837
2018-06-25,542.42107
2018-07-09,579.2054
2018-07-15,587.7053999999999
2018-08-10,623.65293
2018-08-17,632.08534
2018-08-24,654.39021
2019-02-27,774.1285700000001
2019-03-30,740.0019199999999
2019-04-18,617.52767
2019-05-08,461.82501
2019-06-05,263.14637
2019-06-11,275.11933
2019-06-21,270.83074
2019-06-27,323.53967
2019-07-05,320.4066
2019-07-14,358.0485
2019-07-19,400.97031000000004
2019-07-26,411.45713
2019-08-02,426.89171999999996
2019-08-09,284.3455
2019-08-16,286.58044
2019-08-23,382.41725
2019-08-30,601.69876
2019-09-06,572.04071
2019-09-13,303.81986
2019-09-20,320.8997
2019-09-27,315.65195
2019-10-04,339.756
2019-10-11,357.99366999999995
2019-10-19,372.04138
2020-02-11,1064.1922200000001
2020-02-20,1077.04558
2020-03-11,1072.27434
2020-04-03,1093.89015
2020-04-09,1053.28696
2020-04-14,1062.24494
2020-04-24,980.36019
2020-05-22,523.61215
2020-05-29,510.47282
2020-06-05,554.46591
2020-06-12,658.03091
2020-06-19,688.1091200000001
2020-06-26,701.34768
2020-07-02,976.7577900000001
2020-07-10,770.6570999999999
2020-07-17,814.65887
2020-07-23,826.0491000000001
2020-07-30,813.1013
2020-08-07,868.59244
2020-08-14,869.5658400000001
2020-08-20,935.8664
2020-08-27,901.4012700000001
2020-09-03,929.14877
2020-09-11,926.7143199999999
2020-09-18,956.50644
2020-09-24,1040.1426
2020-10-01,975.00516
2020-10-08,1027.48462
2020-10-16,1036.92927
2020-10-23,1041.60287
2020-10-27,1079.38186
2020-11-06,1120.66747
2020-11-13,1156.59883
2020-12-04,1220.3815
2021-01-08,1230.89888
2021-01-15,1237.13134
2021-01-28,1108.82802
2021-02-11,1232.81273
2021-03-03,1282.0458400000002
2021-03-19,1270.95058
2021-03-25,1338.304
2021-04-07,1353.861
2021-05-17,653.5216
2021-05-28,602.1422
2021-06-04,581.109
2021-06-11,698.7157000000001
2021-06-18,629.41738
2021-06-24,691.3407
2021-07-02,673.15766
2021-07-09,704.18359
2021-07-15,729.2334599999999
2021-07-23,704.00316
2021-07-30,673.28354
2021-07-31,614.82725
2021-08-06,674.9861900000001
2021-08-13,7.1936932
2021-08-19,14.5328404
2021-08-27,12.2706188
2021-09-03,11.5563468
2021-10-01,11.4843049
2021-10-07,17.0045102
2021-10-15,14.4509545
2021-10-22,10.7348328
2021-10-27,13.774844799999999
2021-11-03,6.931612
2021-11-11,14.5357461
