date,lithium
YYYY-MM-DD,ppb
2019-05-30,203.63985
2019-06-12,201.26594
2019-06-19,199.33882
2019-06-29,200.08211
2019-07-15,206.87387999999999
2019-07-18,205.12095
2019-07-24,206.32090000000002
2019-07-30,204.53806
2019-08-06,203.30043
2019-08-14,205.02970000000002
2019-08-21,200.04590000000002
2020-01-15,213.6565
2020-02-08,205.29149
2020-02-18,208.97172999999998
2020-03-05,206.61778999999999
2020-03-18,205.88180999999997
2020-03-30,205.77687999999998
2020-08-30,194.32008
2020-09-10,189.62548999999999
2020-09-18,193.43883000000002
2020-09-28,188.2375
2020-10-06,186.68881
2020-10-16,186.16449
2020-10-23,193.21193999999997
2020-10-30,187.66285
2020-11-06,190.11329
2020-11-14,188.74016
