date,lead
YYYY-MM-DD,ppb
2019-05-11,0.01653
2019-05-19,0.28113
2019-05-24,0.03118
2019-06-03,0.028210000000000002
2019-06-18,0.025079999999999998
2019-07-01,0.00381
2019-07-09,0.03995
2019-07-16,0.049449999999999994
2019-08-13,0.026979999999999997
2019-09-05,0.058370000000000005
2020-04-21,0.0
2020-05-13,0.00307
2020-05-28,0.02395
2020-06-10,0.11135
2020-06-24,0.0
2020-07-08,0.00679
2020-08-03,0.02604
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,0.058269999999999995
2021-05-24,0.03408
2021-06-17,0.050150600000000004
2021-06-30,0.0343794
2021-07-22,0.0901577
2021-08-20,0.0406941
2021-09-30,0.049642599999999995
