date,strontium
YYYY-MM-DD,ppb
2017-02-08,2.52367
2017-02-28,1.16693
2017-03-01,170.86769
2017-03-24,2.8899399999999997
2017-03-26,2.93514
2018-02-28,8.42141
2018-03-02,7.77869
2018-03-05,3.6645899999999996
2018-03-15,13.01886
2018-03-16,1.20979
2018-03-19,1.81918
2018-03-23,1.19464
2018-03-24,0.7955099999999999
2018-04-06,6.855630000000001
2018-04-07,1.10002
2018-04-08,0.97505
2018-04-09,6.70559
2018-04-21,4.58953
2018-05-03,2.8668
2018-06-17,1.80628
2018-06-18,0.6161099999999999
2018-07-08,5.78068
2018-07-09,1.6267200000000002
2018-07-11,4.75577
2019-06-19,5.67476
2019-07-01,9.41842
2019-07-26,6.08294
2019-07-27,17.85643
2019-07-28,1.9529299999999998
2019-07-31,1.7157
2019-08-05,0.90466
2020-02-05,0.122458
