date,barium
YYYY-MM-DD,ppb
2014-12-12,14.68029
2015-01-24,13.664810000000001
2015-02-07,16.03982
2015-02-19,18.382270000000002
2015-03-16,12.88035
2015-04-19,11.03142
2015-05-11,10.24503
2015-05-24,9.54425
2015-06-02,10.390999999999998
2015-06-18,118.12333000000001
2015-07-02,10.57321
2015-07-15,53.053129999999996
2015-08-02,17.53474
2015-08-09,27.02173
2015-10-04,106.34691000000001
2015-10-13,89.06096
2015-10-26,87.58297999999999
2015-11-09,102.03286
2015-12-09,56.88524
2016-01-08,54.800219999999996
2016-01-28,55.66693
2016-02-12,72.08681
2016-02-21,60.189519999999995
2016-03-09,73.72708
2016-03-24,64.787
2016-03-31,62.57675
2016-04-08,77.65062
2016-04-21,17.39694
2016-05-02,27.0581597296
2016-05-20,16.8979236536
2016-05-27,20.5181073267
2016-06-04,19.41859164
2016-06-11,17.9478508185
2016-06-17,20.381490000000003
2016-06-27,13.4196
2016-07-08,17.9311
2016-07-15,14.74397
2016-07-22,15.45197
2016-07-29,19.6251
2016-08-05,17.48374
2016-08-12,22.806169999999998
2016-08-19,48.505630000000004
2016-08-26,16.31962
2016-09-02,17.833289999999998
2016-09-09,14.683600000000002
2016-09-16,18.3632
2016-09-23,59.56442
2016-09-30,16.68216
2016-10-12,14.164650000000002
2016-10-19,12.75319
2016-10-27,13.44811
2016-11-03,19.16715
2016-11-12,13.42745
2016-11-23,13.58865
2016-12-04,16.58691
2017-03-19,15.69866
2017-04-12,12.54121
2017-04-30,18.61019
2017-05-14,16.66849
2017-05-30,99.25097
2017-06-15,25.04662
2017-06-30,16.22424
2017-07-13,39.83457
2017-07-30,19.200319999999998
2017-08-25,30.39888
2017-09-14,36.514269999999996
2017-09-27,37.35523
2017-10-14,32.34263
2017-10-23,14.19054
2017-11-03,15.01126
2017-11-16,14.02458
2017-12-19,12.77585
2018-01-05,12.810690000000001
2018-01-25,12.768600000000001
2018-03-03,13.23323
2018-03-25,10.56165
2018-06-08,11.014569999999999
2018-06-15,11.35993
2018-06-25,13.12582
2018-07-09,14.412769999999998
2018-07-15,14.046510000000001
2018-08-10,16.85752
2018-08-17,16.33578
2018-08-24,16.40176
2019-02-27,15.46189
2019-03-30,23.34762
2019-04-18,13.389500000000002
2019-05-08,14.08588
2019-06-05,9.027899999999999
2019-06-11,9.08394
2019-06-21,9.32513
2019-06-27,9.81533
2019-07-05,9.46061
2019-07-14,10.618099999999998
2019-07-19,12.04065
2019-07-26,11.39615
2019-08-02,12.301960000000001
2019-08-09,12.128
2019-08-16,12.3851
2019-08-23,1335.49213
2019-08-30,582.67728
2019-09-06,471.15952
2019-09-13,14.24386
2019-09-20,12.498819999999998
2019-09-27,12.972660000000001
2019-10-04,14.64197
2019-10-11,13.85369
2019-10-19,16.06531
2020-02-11,13.07297
2020-02-20,13.23081
2020-03-11,13.75806
2020-04-03,13.35427
2020-04-09,12.676730000000001
2020-04-14,12.89565
2020-04-24,11.602300000000001
2020-05-22,9.0549
2020-05-29,9.40864
2020-06-05,8.78828
2020-06-12,10.273699999999998
2020-06-19,10.66629
2020-06-26,9.87988
2020-07-02,10.969230000000001
2020-07-10,11.76385
2020-07-17,12.37249
2020-07-23,12.51111
2020-07-30,12.94748
2020-08-07,14.19397
2020-08-14,15.777099999999999
2020-08-20,25.33044
2020-08-27,16.104499999999998
2020-09-03,16.96518
2020-09-11,16.05397
2020-09-18,16.66032
2020-09-24,17.81793
2020-10-01,15.78989
2020-10-08,15.711459999999999
2020-10-16,15.13902
2020-10-23,15.097430000000001
2020-10-27,15.09981
2020-11-06,14.737400000000001
2020-11-13,15.36599
2020-12-04,14.916730000000001
2021-01-08,13.909659999999999
2021-01-15,13.81278
2021-01-28,13.67239
2021-02-11,11.32478
2021-03-03,14.252419999999999
2021-03-19,14.37632
2021-03-25,13.72358
2021-04-07,12.18378
2021-05-17,8.21582
2021-05-28,9.17898
2021-06-04,9.15573
2021-06-11,12.96279
2021-06-18,11.958260000000001
2021-06-24,15.68489
2021-07-02,15.74858
2021-07-09,13.484449999999999
2021-07-15,15.09997
2021-07-23,154.55510999999998
2021-07-30,16.11199
2021-07-31,16.567989999999998
2021-08-06,15.84459
2021-08-13,15.507318000000001
2021-08-19,15.6584737
2021-08-27,15.9383752
2021-09-03,15.8944477
2021-10-01,16.0720977
2021-10-07,19.2656018
2021-10-15,15.043339200000002
2021-10-22,14.4371003
2021-10-27,16.3153677
2021-11-03,14.6130834
2021-11-11,16.4328799
