date,nickel
YYYY-MM-DD,ppb
2019-04-27,2.27486
2019-05-10,2.47888
2019-05-19,2.7804200000000003
2019-05-24,2.45565
2019-06-03,2.09495
2019-06-18,5.393470000000001
2019-07-01,0.73666
2019-07-09,2.2032499999999997
2019-07-16,4.83048
2019-08-15,2.58936
2019-09-05,3.04875
2019-10-02,2.7766400000000004
2020-04-21,4.48363
2020-05-13,3.08382
2020-05-28,2.97408
2020-06-10,2.88182
2020-06-24,2.99848
2020-07-08,2.6887100000000004
2020-08-03,2.61832
2020-08-26,2.83458
2020-09-29,2.95264
2020-11-03,2.79998
2021-05-10,4.46227
2021-05-24,3.2944
2021-06-17,1.6607637
2021-06-30,1.4666239
2021-07-22,1.3751077999999999
2021-08-20,1.234899
2021-09-30,0.6021722
