date,nickel
YYYY-MM-DD,ppb
2017-03-17,0.736
2017-03-23,0.4732
2017-05-03,0.24429
2017-05-06,2.79371
2017-05-11,0.36125999999999997
2017-05-15,2.30965
2017-06-22,2.00815
2017-10-29,2.5019799999999996
2019-04-06,0.09873
2019-04-06,0.34332
2020-07-14,2.31522
2020-07-21,3.11789
2020-07-29,3.51564
2020-08-04,2.26471
2020-08-12,2.33018
2020-08-19,1.6345
2020-08-24,1.9235099999999998
2020-09-01,1.91491
2020-09-14,1.8926299999999998
2020-09-23,2.7222800000000005
2020-09-29,2.3652699999999998
2020-10-05,2.12053
2020-10-13,2.05286
2020-10-22,2.7140199999999997
2020-10-28,2.4623999999999997
2020-11-03,2.8625
2020-11-19,1.4936099999999999
2021-04-28,4.21378
2021-05-04,3.0173699999999997
2021-05-13,3.02467
2021-05-18,2.78839
2021-05-27,3.4523599999999997
2021-06-02,3.2962999999999996
2021-06-08,2.3222300000000002
2021-06-15,2.7298
2021-06-22,2.18868
2021-07-01,2.4718999999999998
2021-07-07,2.269
2021-07-16,0.2832386
2021-07-20,0.8865351
2021-07-27,0.4705269
2021-08-04,0.36769490000000005
2021-08-10,0.29407659999999997
2021-08-17,0.2469525
2021-08-24,0.3769595
2021-08-31,0.40476110000000004
2021-09-08,0.35158710000000004
2021-09-27,0.30783689999999997
2021-10-04,0.48195109999999997
2021-10-15,0.4944486
