date,silver
YYYY-MM-DD,ppb
2019-04-27,0.32280000000000003
2019-05-10,0.22089
2019-05-19,0.23439000000000002
2019-05-24,1.2798100000000001
2019-06-03,1.2796399999999999
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.27719
2019-07-16,0.11297
2019-08-15,2.59755
2019-09-05,2.62562
2019-10-02,2.42842
2020-04-21,3.94293
2020-05-13,4.19481
2020-05-28,4.03578
2020-06-10,4.28226
2020-06-24,4.4328899999999996
2020-07-08,4.27344
2020-08-04,3.93418
2020-08-26,3.96941
2020-09-29,0.061130000000000004
2020-11-03,0.08134000000000001
2021-05-10,0.0
2021-05-24,0.2559
2021-06-17,0.0637437
2021-06-30,0.0371597
2021-07-22,0.0610853
2021-08-20,0.0267705
2021-09-30,0.019630300000000003
