date,cesium
YYYY-MM-DD,ppb
2016-10-15,0.01712
2016-10-19,0.02111
2016-10-27,0.01788
2016-11-03,0.018680000000000002
2016-11-12,0.016479999999999998
2016-11-23,0.01536
2016-12-19,0.01676
2017-03-19,0.6872699999999999
2017-04-11,0.15503
2017-04-12,0.3789
2017-05-14,0.61751
2017-05-30,0.23347
2017-06-01,0.11093
2017-06-15,0.13943
2017-06-30,0.14741
2017-07-13,0.13751
2017-07-30,0.12943
2017-08-25,0.15106
2017-09-13,0.16959
2017-09-27,0.15001
2017-10-14,0.15013
2017-10-23,0.14718
2017-10-29,0.15191
2017-11-03,0.14484
2017-11-16,0.13949
2017-12-19,0.17552
2018-01-05,0.14633000000000002
2018-01-25,0.15107
2018-03-03,0.01901
2018-03-17,0.01728
2018-05-07,0.0125
2018-05-25,0.01625
2018-06-03,0.01509
2018-06-15,0.01452
2018-06-25,0.01736
2018-07-11,0.0184
2018-07-15,0.01932
2018-08-10,0.01711
2018-08-17,0.0194
2018-08-24,0.01799
