date,sodium
YYYY-MM-DD,ppb
2019-04-27,166733.63622000001
2019-05-11,191388.82795
2019-05-19,171599.06644999998
2019-06-18,253558.28011000002
2019-07-01,301456.98064
2019-07-09,272046.99197000003
2019-07-16,297287.09008999995
2019-08-13,332004.43303
2019-09-05,263079.46188
2019-10-02,238267.24945
2020-04-21,190371.41761
2020-05-13,158637.30106
2020-05-28,162410.70395999998
2020-06-10,175606.41838
2020-06-24,205574.01902
2020-07-08,206216.01182999997
2020-08-03,205806.35869000002
2020-08-26,186234.04823000001
2020-09-29,186859.6655
2020-11-03,166812.34976
2021-05-10,144502.3056
2021-05-24,153096.63934
2021-06-17,171025.3931159
2021-06-30,171883.00257419999
2021-07-22,176437.9934923
2021-08-20,168333.34383209998
2021-09-30,159363.774882
