date,calcium
YYYY-MM-DD,ppb
2020-06-03,1756.4578299999998
2020-06-16,1809.10573
2020-06-30,1807.72968
2020-07-14,2595.33344
2020-07-21,2985.49269
2020-07-29,2861.9721500000005
2020-08-04,3106.28237
2020-08-12,2163.22566
2020-08-19,2332.97291
2020-08-24,2083.60637
2020-09-01,1818.99544
2020-09-10,1920.55334
2020-09-14,2272.86884
2020-09-23,1729.98058
2020-09-29,1817.1948499999999
2020-10-05,1687.13896
2020-10-13,2387.42094
2020-10-20,2041.873
2020-10-28,2106.4739
2020-11-03,2007.16761
2020-11-19,1443.6831200000001
2020-12-03,1926.1335199999999
2021-01-20,1997.23985
2021-02-19,2142.504
2021-03-09,2138.6883900000003
2021-04-28,2095.84888
2021-05-04,2273.12646
2021-05-13,2939.27365
2021-05-18,2299.92279
2021-06-02,2168.6734699999997
2021-06-08,1966.1479499999998
2021-06-15,2007.05148
2021-06-22,2393.2298
2021-07-01,4942.35958
2021-07-07,3876.9502999999995
2021-07-20,2130.2307503
2021-07-27,2200.7273318
2021-08-04,2052.8158125
2021-08-10,2213.1128338
2021-08-17,2082.4213568
2021-08-24,2085.6567305
2021-08-31,2049.1986541
2021-09-08,1989.8841386999998
2021-09-27,1964.5314877
2021-10-04,2148.6102909
2021-10-15,1613.903986
2021-10-20,1876.688822
2021-10-28,2133.543584
2021-11-04,2098.028138
2021-11-08,1925.2275650000001
2021-12-01,1981.964989
