date,manganese
YYYY-MM-DD,ppb
2015-06-17,0.300406000648892
2015-06-18,0.527810379915364
2015-06-19,0.6377586820776001
2015-06-20,0.492004007262064
2015-06-21,0.3354284502134
2015-06-22,0.447072484997006
2015-06-23,0.584993223152786
2015-06-24,0.43122772742612403
2015-06-25,0.5248325993366699
2015-06-26,0.5246552619237149
2015-06-27,0.71601955210669
2015-06-28,0.6565546955078999
2015-06-29,0.705484081051456
2015-06-30,0.932021357362688
2015-07-01,1.6757967344379479
2015-07-02,2.00642617507992
2015-07-03,1.9930431330698237
2015-07-04,0.553955519984061
2015-07-05,2.6700837840178506
2015-07-06,3.248977450373655
2015-07-07,3.198000560175582
2015-07-08,3.54227102585208
2015-07-09,3.3866729370345356
2016-05-28,0.64967
2016-05-29,1.10584
2016-05-30,0.50597
2016-05-31,0.45740000000000003
2016-06-01,0.55795
2016-06-02,0.42003999999999997
2016-06-03,0.8398300000000001
2016-06-04,0.5156700000000001
2016-06-05,1.4131399999999998
2016-06-06,0.8536900000000001
2016-06-07,1.8971399999999998
2016-06-08,0.37810000000000005
2016-06-09,0.39749
2016-06-10,0.34798
2016-06-11,0.43640999999999996
2016-06-12,0.6547999999999999
2016-06-13,0.55099
2016-06-14,14.87314
2016-06-15,0.37712
2016-06-16,0.29957
2016-06-17,0.49495
2016-06-18,0.75485
2016-06-19,0.8044
2016-06-20,1.42636
2016-06-22,0.39754999999999996
2016-06-23,0.38431
2016-06-24,0.43790999999999997
2016-06-25,0.51982
2016-06-26,0.50966
2016-06-27,0.47373
2016-06-28,0.30192
2016-06-29,0.53722
2016-06-30,0.35879
2016-07-01,0.47962
2016-07-02,0.62356
2016-07-03,0.6932099999999999
2016-07-04,1.0906200000000001
2016-07-05,0.722
2016-07-06,1.41458
2016-07-07,0.9787800000000001
2016-07-08,2.22937
2016-07-09,3.63294
2016-07-10,1.39277
2016-07-11,3.9072899999999997
2016-07-12,4.63167
2016-07-13,3.3392
2016-07-14,3.5766999999999998
2016-07-15,0.30323
2016-07-16,0.29761
2016-07-17,0.35667
2016-07-18,0.33599999999999997
2016-07-19,0.27439
2016-07-20,0.25116
2016-07-21,0.32028
2016-07-22,0.37789000000000006
2016-07-23,0.38306
2016-07-24,0.29326
2016-07-25,0.38212
2016-07-26,0.41182
2016-07-27,0.43777999999999995
2016-07-28,0.60018
2016-07-29,0.99562
2016-07-30,1.92612
2016-07-31,2.43606
2016-08-01,3.21136
2016-08-02,3.62921
2016-08-03,3.74325
2016-08-04,4.52085
2016-08-05,0.46287
2016-08-06,0.58873
2016-08-07,0.37003
2016-08-08,0.86157
2016-08-09,0.6611100000000001
2016-08-10,0.3628
2016-08-11,0.6184
2016-08-12,0.5395300000000001
2016-08-13,0.63834
2016-08-14,0.6244799999999999
2016-08-15,0.74863
2016-08-16,0.9016299999999999
2016-08-17,1.3447200000000001
2016-08-18,4.74739
2016-08-19,1.8272
2016-08-20,2.7795799999999997
2016-08-21,5.68828
2016-08-22,5.641850000000001
2016-08-23,3.9528000000000003
2016-08-24,2.17334
2016-08-25,0.39233999999999997
2016-08-26,0.24172
2016-08-27,0.37285999999999997
2016-08-28,0.40617000000000003
2016-08-29,0.49892
2016-08-30,0.46588999999999997
2016-08-31,0.51887
2016-09-01,0.42742
2016-09-02,0.38737
2016-09-03,0.71046
2016-09-04,0.34562000000000004
2016-09-05,0.34950000000000003
2016-09-06,0.5698000000000001
2016-09-07,0.9699599999999999
2016-09-08,2.27904
2016-09-09,4.85285
2016-09-10,4.24757
2016-09-11,2.48381
2016-09-12,6.069750000000001
2016-09-13,6.0227699999999995
2016-09-14,6.95229
2016-09-15,9.23588
2016-09-16,5.77955
2016-09-23,0.7098
2016-09-24,1.2086700000000001
2016-09-25,0.9131499999999999
2016-09-26,1.5752
2016-09-27,1.01621
2017-06-22,0.32917
2017-06-23,1.80891
2017-06-24,0.35627
2017-06-25,0.3642
2017-06-26,0.39279000000000003
2017-06-27,0.38713
2017-06-28,0.23293999999999998
2017-06-29,0.5448299999999999
2017-06-30,0.32148000000000004
2017-07-01,0.45094
2017-07-02,0.55385
2017-07-03,1.0038
2017-07-04,0.91383
2017-07-05,0.65198
2017-07-06,1.45508
2017-07-07,0.9262199999999999
2017-07-08,1.9178000000000002
2017-07-09,3.85362
2017-07-10,1.44803
2017-07-11,4.22738
2017-07-12,5.01058
2017-07-13,3.54185
2017-07-14,3.81281
2017-12-19,5.614400000000001
2018-01-06,5.13667
2018-01-26,5.123889999999999
2018-03-04,3.5669299999999997
2018-03-07,10.548020000000001
2018-03-25,3.0939699999999997
2018-06-08,3.0220599999999997
2018-06-15,3.00454
2018-06-25,4.40045
2018-07-11,3.59415
2018-07-15,2.9176
2018-08-10,2.49894
2018-08-17,2.55004
2018-08-24,3.2735
2021-01-28,3.17743
2021-02-05,3.4019500000000003
2021-02-11,3.68152
2021-02-17,4.00234
2021-02-25,3.20681
2021-03-03,3.1356699999999997
2021-03-10,3.0694500000000002
2021-03-19,3.1670700000000003
2021-03-25,2.65573
2021-03-30,3.06118
2021-04-07,5.00842
2021-04-14,6.78363
2021-05-17,4.26444
2021-05-28,3.41385
2021-06-04,3.98787
2021-06-11,2.82057
2021-06-18,4.10574
2021-06-24,3.97739
2021-07-02,3.85224
2021-07-09,4.02005
2021-07-15,3.83788
2021-07-23,3.3140599999999996
2021-07-30,3.2679799999999997
2021-07-31,4.8434
2021-08-06,5.140599999999999
