date,boron
YYYY-MM-DD,ppb
2020-06-02,144.82789
2020-06-16,152.27627
2020-06-30,145.86718
2020-07-14,133.10249000000002
2020-07-21,127.86329
2020-07-29,136.57692
2020-08-04,136.83937
2020-08-12,132.26294
2020-08-19,143.66737
2020-08-24,131.46839
2020-09-01,131.58852
2020-09-10,138.83826
2020-09-14,133.33363
2020-09-23,144.30992
2020-09-29,138.25117
2020-10-05,135.66609
2020-10-13,127.75869
2020-10-20,132.89893
2020-10-28,133.19345
2020-11-03,135.14025999999998
2020-11-10,135.09165
2020-11-19,134.81638999999998
2020-12-03,145.82553000000001
2021-01-06,142.95373
2021-02-19,154.83
2021-03-09,157.12174
2021-04-05,161.97034
2021-04-28,149.62618
2021-05-04,147.98508999999999
2021-05-13,146.15970000000002
2021-05-18,134.11829
2021-05-27,141.50994
2021-06-02,141.29039
2021-06-08,141.33706
2021-06-10,200.34617
2021-06-16,179.1814
2021-06-22,209.84756000000002
2021-07-01,174.73361
2021-07-07,142.73561
2021-07-16,136.3171058
2021-07-20,126.9413584
2021-07-27,137.171653
2021-08-04,124.0028173
2021-08-10,138.5490895
2021-08-17,134.2589085
2021-08-24,134.8282388
2021-08-31,130.08492370000002
2021-09-08,131.9068322
2021-09-27,140.9193785
2021-10-04,159.9908791
2021-10-15,161.4596932
2021-10-20,157.2994297
2021-10-28,157.8832739
2021-11-04,153.5690779
2021-11-08,148.3584161
2021-12-01,158.7525992
