date,potassium
YYYY-MM-DD,ppb
2014-12-07,566.35564
2015-02-07,650.4954399999999
2015-02-19,704.64004
2015-03-16,506.66463
2015-04-19,465.31748
2015-05-02,422.62008000000003
2015-05-11,632.7140899999999
2015-05-24,475.19687
2015-06-02,402.16262
2015-06-18,428.95954000000006
2015-07-02,407.44795000000005
2015-07-15,459.95159
2015-08-02,480.61003999999997
2015-08-09,508.99397
2015-10-04,604.05732
2015-10-13,610.49722
2015-11-09,548.15916
2015-11-23,560.7425
2015-12-09,557.7419199999999
2015-12-30,557.2902899999999
2016-01-08,554.9478899999999
2016-01-18,555.3650700000001
2016-01-28,578.9041199999999
2016-02-12,577.50067
2016-02-21,555.67732
2016-03-09,606.13429
2016-03-24,552.14027
2016-03-31,529.59866
2016-04-08,551.5921500000001
2016-04-21,497.07923
2016-05-02,556.5286017018
2016-05-12,439.04526530780004
2016-05-20,514.0612302351001
2016-05-27,424.6674409362
2016-06-04,424.6823579148
2016-06-11,389.48874918399997
2016-06-17,475.95945
2016-06-27,491.4596
2016-07-08,506.00884
2016-07-15,495.04544000000004
2016-07-22,507.07528
2016-07-29,565.06346
2016-08-05,516.92024
2016-08-12,612.06724
2016-08-19,685.7999100000001
2016-08-26,612.60482
2016-09-02,683.96542
2016-09-09,602.80814
2016-09-16,640.07003
2016-09-23,650.8180199999999
2016-09-30,634.0430200000001
2016-10-12,637.50193
2016-10-19,587.52185
2016-10-27,559.0241000000001
2016-11-03,582.44762
2016-11-12,551.1349
2016-11-23,591.5220899999999
2016-12-04,615.55296
2017-02-01,624.58559
2017-03-19,689.5517
2017-04-12,545.2981
2017-04-30,527.41912
2017-05-11,453.89016
2017-05-14,516.46288
2017-05-30,495.75023999999996
2017-06-15,455.46512
2017-06-30,430.17701
2017-07-13,420.30499
2017-07-30,426.20438
2017-08-25,551.6659
2017-09-14,633.08486
2017-09-27,613.58578
2017-10-14,609.84086
2017-10-23,605.82678
2017-11-03,577.11925
2017-11-16,529.46027
2018-03-04,554.30228
2018-03-17,658.81571
2019-03-21,741.73085
2019-03-30,564.7284
2019-04-18,590.44691
2019-05-02,582.08761
2019-05-08,521.98147
2019-05-31,600.7580399999999
2019-06-05,499.93164
2019-06-11,537.8756099999999
2019-06-21,502.84096
2019-06-27,488.73931
2019-07-05,458.08777
2019-07-14,475.57453000000004
2019-07-19,435.48685
2019-07-26,418.24219
2019-08-02,475.72626
2019-08-09,616.87371
2019-08-16,472.55979
2019-08-23,521.58077
2019-08-30,575.71437
2019-09-06,644.8571400000001
2019-09-13,611.67016
2019-09-20,574.48096
2019-09-27,612.38376
2019-10-04,633.9339
2019-10-11,640.15016
2019-10-19,712.70537
2020-02-11,628.78454
2020-02-20,620.51157
2020-03-01,610.80202
2020-03-11,589.63717
2020-03-17,583.56659
2020-04-03,576.2308
2020-04-09,475.26333999999997
2020-04-14,478.86302
2020-04-24,459.06771
2020-04-28,468.04951000000005
2020-05-14,473.03203
2020-05-22,498.08907
2020-05-29,527.9438
2020-06-05,473.93894
2020-06-12,503.69877
2020-06-19,409.42948
2020-06-26,402.00273000000004
2020-07-02,503.89536
2020-07-10,406.99575000000004
2020-07-17,386.02556999999996
2020-07-23,390.13331999999997
2020-07-30,493.12099
2020-08-07,439.80613
2020-08-14,434.4921
2020-08-20,444.90937
2020-08-27,458.22837999999996
2020-09-03,462.2182
2020-09-11,526.10536
2020-09-18,507.5753
2020-09-24,520.48126
2020-10-01,527.15459
2020-10-08,533.16016
2020-10-16,566.94135
2020-10-23,558.38083
2020-10-27,503.17172999999997
2020-11-06,502.37089
2020-11-13,524.54861
2020-11-20,635.5446
2020-12-04,521.75148
2020-12-31,524.11481
2021-01-08,506.67124
2021-01-15,497.04069
2021-01-21,484.59625000000005
2021-01-28,576.50238
2021-02-05,735.16304
2021-02-11,580.86248
2021-02-17,576.15934
2021-02-25,627.17765
2021-03-03,618.2244000000001
2021-03-10,586.3179
2021-03-19,591.8823
2021-08-13,609.034483
2021-08-19,628.4766214
2021-08-27,622.2549353
2021-09-03,716.1048522
2021-10-01,712.7663722
2021-10-07,777.213297
2021-10-22,655.4398718
2021-10-27,801.5223655
2021-11-03,1137.6830023
2021-11-11,598.2091234
2021-12-20,1288.1934694000001
2022-10-15,615.9707927000001
