date,chromium
YYYY-MM-DD,ppb
2016-10-16,0.6605099999999999
2016-10-19,0.68058
2016-10-27,0.8053100000000001
2016-11-03,0.77028
2016-11-12,0.52772
2016-11-23,0.79882
2017-08-04,0.73467
2017-08-25,1.5619678
2017-09-27,1.19945
2017-10-05,1.04721
2017-10-12,0.6715599999999999
2017-10-24,0.6299
2017-11-03,0.47308999999999996
2017-11-15,0.49126000000000003
2018-05-25,1.16997
2018-06-09,1.2901399999999998
2018-06-15,0.9063699999999999
2018-06-25,1.4976
2018-07-16,0.09738999999999999
2018-08-10,0.44284999999999997
2018-08-17,0.19833
2018-08-24,0.73861
2019-06-23,0.9032
2019-06-27,1.8646699999999998
2019-07-05,0.93489
2019-07-14,1.4318
2019-07-19,0.04554
2019-07-26,1.06018
2019-08-02,1.1768
2019-08-09,0.90141
2019-08-16,1.1710099999999999
2019-08-23,686.12771
2019-08-30,195.08129
2019-09-06,105.33333
2019-09-13,0.4071
2019-09-20,0.50714
2019-09-27,1.04752
2019-10-04,1.11687
2019-10-11,0.22928
2019-10-19,0.19968
2020-03-01,0.16353
2020-04-01,0.66006
2020-04-28,0.28463
2020-05-22,0.32094999999999996
2020-05-29,0.49177
2020-06-05,0.71597
2020-06-12,0.27199
2020-06-19,0.46908
2020-06-26,0.48822
2020-07-02,0.70628
2020-07-10,0.46046
2020-07-17,0.37499
2020-07-23,0.18941
2020-07-30,0.1576
2020-08-07,0.17228
2020-08-14,0.31798
2020-08-20,0.31556
2020-08-27,0.40671
2020-09-03,0.44179
2020-09-11,0.21901
2020-09-18,0.19127000000000002
2020-09-24,0.40781999999999996
2020-10-01,0.40194
2020-10-08,0.40754999999999997
2020-10-16,0.43317
2020-10-23,0.0885
2020-11-06,0.21112999999999998
2021-01-21,0.15817
2021-02-17,0.49541
2021-03-10,0.17336000000000001
2021-04-14,1.21587
2021-05-19,0.22685
2021-05-28,0.07544
2021-06-04,1.10854
2021-06-11,0.06319
2021-06-18,0.18152000000000001
2021-06-24,0.59454
2021-07-02,0.8179400000000001
2021-07-09,0.09167
2021-07-15,0.057730000000000004
2021-07-23,0.30047
2021-07-30,0.67372
2021-08-06,0.0458
2021-08-13,0.1362204
2021-08-19,0.0604783
2021-08-27,0.5414002
2021-09-03,0.1693172
2021-10-01,0.23154339999999998
2021-10-07,0.8728545
2021-10-22,0.1202536
2021-11-03,0.2366633
2021-11-11,0.0658936
2021-12-20,0.15205400000000002
