date,potassium
YYYY-MM-DD,ppb
2019-05-10,1840.86865
2019-05-19,2099.83939
2019-05-24,1909.83644
2019-06-03,1862.54467
2019-06-18,1882.04722
2019-07-01,2418.98395
2019-07-09,1859.56662
2019-07-16,1890.01012
2019-08-15,1760.2726899999998
2019-09-05,1973.22094
2019-10-02,1987.42398
2020-05-13,1317.9633000000001
2020-05-28,1462.1381500000002
2020-06-10,1531.81086
2020-06-24,1595.50749
2020-07-08,1469.0180799999998
2020-08-04,1525.65968
2020-08-26,1673.05072
2020-09-29,1830.9323800000002
2021-05-10,1536.9236799999999
2021-05-24,1221.8168699999999
2021-06-17,1354.438357
2021-06-30,1534.0828275000001
2021-07-22,1421.4404647000001
2021-08-20,1544.2650124
