date,lithium
YYYY-MM-DD,ppb
2014-12-07,3.1286000000000005
2015-01-24,3.02889
2015-02-07,3.3117
2015-03-16,2.7149400000000004
2015-04-19,2.26261
2015-05-11,2.47409
2015-05-24,2.7238499999999997
2015-06-02,2.27637
2015-06-18,4.28098
2015-07-02,2.2768800000000002
2015-07-15,2.55305
2015-08-02,2.21373
2015-08-09,2.27496
2015-10-04,5.16107
2015-10-13,5.32474
2015-10-26,4.96429
2015-11-09,3.6418299999999997
2015-11-23,4.036020000000001
2015-12-09,3.77295
2015-12-30,4.03277
2016-01-08,4.405279999999999
2016-01-18,3.94144
2016-01-28,4.04748
2016-02-12,4.26506
2016-02-21,4.3466
2016-03-09,4.26576
2016-03-24,4.0219700000000005
2016-03-31,3.9508799999999997
2016-04-08,2.2284100000000002
2016-04-21,2.13872
2016-05-02,2.2197788415
2016-05-12,2.0718692478
2016-05-20,1.6991225566000001
2016-05-27,1.7132828208
2016-06-04,1.1361195370000001
2016-06-11,1.3092306139000003
2016-06-17,1.27034
2016-06-27,1.3761200000000002
2016-07-08,1.62247
2016-07-15,1.65545
2016-07-22,2.01675
2016-07-29,1.98682
2016-08-05,2.12887
2016-08-12,2.39579
2016-08-19,2.2808200000000003
2016-08-26,2.47851
2016-09-02,2.34567
2016-09-09,2.4937300000000002
2016-09-16,2.55463
2016-09-23,1.1018
2016-09-30,2.50401
2016-10-12,2.505
2016-10-19,2.52348
2016-10-27,2.6998699999999998
2016-11-03,2.6200099999999997
2016-11-12,2.52751
2016-11-23,2.48248
2016-12-04,2.00509
2017-04-12,2.53278
2017-04-30,2.49061
2017-05-14,1.18008
2017-05-30,1.68567
2017-06-15,1.36517
2017-06-30,1.34204
2017-07-30,1.6802800000000002
2017-08-25,2.1146599999999998
2017-09-14,2.47572
2017-09-27,2.4535299999999998
2017-10-14,2.5359100000000003
2017-10-23,2.36378
2017-11-16,2.59044
2018-03-03,1.9292500000000001
2018-05-07,1.45883
2018-05-25,1.33024
2018-06-08,1.67628
2018-06-15,1.76641
2018-06-25,1.88721
2018-07-09,2.44448
2018-07-15,2.32981
2018-08-10,2.4537500000000003
2018-08-17,2.66658
2018-08-24,2.92833
2018-09-07,2.6749099999999997
2018-09-14,2.55082
2018-09-21,2.47024
2018-09-28,2.65032
