date,zirconium
YYYY-MM-DD,ppb
2019-04-27,0.15714
2019-05-10,0.133
2019-05-19,0.13676
2019-05-24,0.22862
2019-06-03,0.133
2019-06-18,0.2233
2019-07-01,0.20709000000000002
2019-07-09,0.18001
2019-07-16,0.15921999999999997
2019-08-15,0.06523
2019-09-05,0.11738
2019-10-02,0.12805
2020-04-21,0.27031
2020-05-13,0.16358
2020-05-28,0.1231
2020-06-10,0.16552
2020-06-24,0.13757999999999998
2020-07-08,0.1544
2020-08-03,0.12331999999999999
2020-08-26,0.19045
2020-09-29,0.16983
2020-11-03,0.15034999999999998
2021-05-10,0.19124
2021-05-24,0.13955
2021-06-17,0.0109773
2021-06-30,0.015347099999999999
2021-07-22,0.023547199999999997
2021-08-20,0.0245569
2021-09-30,0.0183973
