date,zinc
YYYY-MM-DD,ppb
2016-10-15,29.21849
2016-10-19,550.3020300000001
2016-10-27,31.80864
2016-11-03,242.39604
2016-11-12,36.57889
2016-11-23,180.34790999999998
2016-12-19,36.567440000000005
2017-03-19,542.68245
2017-04-11,38.45581
2017-04-12,36.4311
2017-05-14,52.740280000000006
2017-05-30,38.68699
2017-06-01,57.176210000000005
2017-06-15,47.64036
2017-06-30,36.37798
2017-07-13,273.87784
2017-07-30,51.5898
2017-08-25,41.22748
2017-09-13,538.9553
2017-09-27,35.7425
2017-10-14,38.93624
2017-10-23,48.95243
2017-10-29,64.42199
2017-11-03,56.734700000000004
2017-11-16,49.442930000000004
2017-12-19,42.98413
2018-01-05,52.6554
2018-01-25,51.608720000000005
2018-03-03,52.45639
2018-03-17,46.77401
2018-05-07,78.30176
2018-05-25,55.663039999999995
2018-06-03,48.77899
2018-06-15,50.63676
2018-06-25,39.55193
2018-07-11,26.980059999999998
2018-07-15,29.14063
2018-08-10,25.06459
2018-08-17,28.17722
2018-08-24,23.51209
