date,lead
YYYY-MM-DD,ppb
2019-04-27,0.10264000000000001
2019-05-11,0.50858
2019-05-19,0.03501
2019-05-24,0.04247
2019-06-03,0.0209
2019-06-18,0.07498
2019-07-01,0.00476
2019-07-09,0.02793
2019-07-16,0.05522
2019-09-05,0.05399
2019-10-02,0.36999
2020-05-13,0.08603
2020-05-28,0.00552
2020-06-10,0.0043
2020-06-24,0.0
2020-07-08,0.00901
2020-08-03,0.00228
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.13662000000000002
2021-05-10,0.07096
2021-05-24,0.0226
2021-06-17,0.0554713
2021-06-30,0.09707260000000001
2021-07-22,0.0677171
2021-08-20,0.014737400000000001
2021-09-30,0.041041100000000004
