date,arsenic
YYYY-MM-DD,ppb
2019-05-10,0.48876000000000003
2019-05-19,0.63929
2019-05-24,0.55413
2019-06-03,0.4249
2019-06-18,0.37862
2019-07-01,0.50309
2019-07-09,0.47358
2019-07-16,0.44705
2019-08-15,0.37358
2019-09-05,0.4263
2019-10-02,0.58021
2020-05-13,0.41875999999999997
2020-05-28,0.36279
2020-06-10,0.46917
2020-06-24,0.42491
2020-07-08,0.47829000000000005
2020-08-04,0.38745
2020-08-26,0.37437
2020-09-29,0.46691000000000005
2021-05-10,0.68513
2021-05-24,0.59626
2021-06-17,0.5567352
2021-06-30,0.6257189000000001
2021-07-22,0.5355512
2021-08-20,0.5570962
