date,thorium
YYYY-MM-DD,ppb
2021-06-21,0.0612
2021-06-29,0.06753999999999999
2021-07-08,0.0511
2021-07-21,0.0468
2021-07-27,0.06616999999999999
2021-08-05,0.06369
2021-08-11,0.06733
2021-08-18,0.06759
2021-08-26,0.05603999999999999
2021-08-30,0.06133
2021-09-12,0.049569999999999996
2021-10-06,0.05101
2021-10-13,0.0239115
2021-11-05,0.0133122
2021-12-16,0.011928
