date,cesium
YYYY-MM-DD,ppb
2019-10-07,0.00204
2020-05-26,0.0
2020-10-09,0.0043100000000000005
2020-10-13,0.0
2020-10-21,0.0
2020-10-28,0.0
2020-11-04,0.0
2020-11-11,0.0
2020-11-17,0.0
2020-11-25,0.00745
2020-12-03,0.00732
2020-12-09,0.02495
2020-12-16,0.00506
2020-12-26,0.00653
2020-12-31,0.0089
2021-01-07,0.00971
2021-01-14,0.0
2021-01-21,0.01555
2021-01-28,0.00742
2021-02-07,0.00491
2021-02-11,0.00442
2021-02-19,0.0
2021-02-27,0.0
2021-03-05,0.0038000000000000004
2021-03-12,0.0041199999999999995
2021-03-19,0.0010500000000000002
2021-03-26,0.0
2021-04-03,0.0
2021-04-09,0.0
2021-04-16,0.00036
2021-04-23,0.0
2021-04-30,0.0
2021-05-19,0.0
2021-05-25,0.00173
2021-05-26,0.0
2021-06-02,0.00283
2021-06-09,0.00042370000000000005
2021-06-16,0.0016005
2021-06-23,0.0015828
2021-06-30,0.00517
2021-07-07,0.0034749
2021-07-14,0.0014800999999999998
2021-07-21,0.0021535
2021-07-28,0.00394
2021-08-04,0.0084125
2021-08-11,0.0057527
2021-08-18,0.0041814
2021-09-01,0.003786
2021-09-08,0.0013770000000000002
2021-09-15,0.0029469
2021-09-22,0.0
2021-09-29,0.0073574999999999995
2021-10-05,0.02164
2021-10-06,0.0049246
2021-10-13,0.0030406
2021-10-20,0.0033675000000000003
2021-10-27,0.0026287000000000003
2021-11-03,0.0121858
2021-11-10,0.0028564999999999997
2021-11-17,0.0037741
2021-11-24,0.0033047000000000003
2021-12-01,0.0018453999999999999
2021-12-08,0.0013446
2021-12-16,0.0324874
2021-12-23,0.028153700000000004
