date,cadmium
YYYY-MM-DD,ppb
2015-10-21,0.02918
2015-11-01,0.0196
2015-11-09,0.01798
2015-11-17,0.01801
2015-11-23,0.02324
2015-12-03,0.03543
2015-12-14,0.02303
2015-12-22,0.04426
2015-12-28,0.021240000000000002
2016-01-04,0.044739999999999995
2016-01-12,0.040810000000000006
2016-02-02,0.06135
2016-02-15,0.037309999999999996
2016-02-23,0.01183
2016-02-29,0.029759999999999998
2016-03-08,0.0165
2016-03-15,0.02382
2016-03-21,0.01426
2016-03-29,0.02578
2016-04-05,0.03418
2016-04-12,0.024640000000000002
2016-04-19,0.02475
2016-04-25,0.03822
2016-05-03,0.03549
2016-05-11,0.03562
2016-05-17,0.04138
2016-05-27,0.02352
2016-06-01,0.0487
2016-06-09,0.02886
2016-06-16,0.030449999999999998
2016-06-22,0.03648
2016-06-29,0.03088
2016-07-08,0.0121
2016-07-15,0.01484
2016-07-22,0.00974
2016-07-29,0.00808
2016-08-05,0.01703
2016-08-12,0.11334999999999999
2016-08-19,0.02933
2016-08-26,0.01448
2016-09-02,0.03862
2016-09-09,0.01776
2016-09-16,0.01249
2016-09-23,0.02522
2016-10-01,0.02209
2016-10-12,0.03735
2016-10-19,0.012110000000000001
2016-10-21,0.03626
2016-10-27,0.01353
2016-11-03,0.02416
2016-11-12,0.019530000000000002
2016-11-22,0.03394
2016-11-29,0.04603
2016-12-06,0.01433
2016-12-13,0.03449
2016-12-27,0.03156
2017-01-03,0.00634
2017-01-17,0.03824
2017-01-24,0.02436
2017-01-31,0.00245
2017-02-07,0.023530000000000002
2017-02-15,0.027360000000000002
2017-02-21,0.01105
2017-02-28,0.030690000000000002
2017-03-09,0.02675
2017-03-14,0.022699999999999998
2017-03-21,0.02163
2017-03-28,0.029150000000000002
2017-04-04,0.02454
2017-04-11,0.033769999999999994
2017-04-18,0.04189
2017-04-25,0.07624
2017-05-02,0.04076
2017-05-09,0.02925
2017-05-16,0.04084
2017-05-23,0.02925
2017-05-30,0.04537
2017-06-01,0.040679999999999994
2017-06-16,0.045079999999999995
2017-06-30,0.02342
2017-07-30,0.01354
2017-08-25,0.01882
2017-09-14,0.009049999999999999
2017-09-27,0.024260000000000004
2017-10-10,0.03274
2017-10-14,0.00591
2017-10-17,0.00844
2017-10-23,0.007690000000000001
2017-10-24,0.01564
2017-10-31,0.01687
2017-11-03,0.00548
2017-11-07,0.01524
2017-11-14,0.0125
2017-11-15,0.0
2017-11-21,0.00452
2017-11-24,0.0125
2017-11-28,0.01577
2017-12-05,0.016999999999999998
2017-12-12,0.01312
2017-12-19,0.01193
2017-12-26,0.01031
2018-01-02,0.010790000000000001
2018-01-09,0.00741
2018-01-16,0.01436
2018-01-23,0.01385
2018-01-30,0.013240000000000002
2018-02-06,0.00961
2018-02-13,0.00597
2018-02-20,0.01705
2018-02-27,0.007339999999999999
2018-03-06,0.010100000000000001
2018-03-13,0.00927
2018-03-20,0.01789
2018-03-27,0.00617
2018-04-03,0.00958
2018-04-10,0.01684
2018-04-17,0.00272
2018-04-24,0.01635
2018-05-01,0.01703
2018-05-25,0.02898
2018-06-09,0.005770000000000001
2018-06-15,0.01685
2018-06-25,0.02044
2018-07-11,0.00975
2018-07-16,0.0069099999999999995
2018-08-10,0.00436
2018-08-17,0.01572
2018-08-24,0.01824
2018-09-07,0.01895
2018-09-14,0.025079999999999998
2018-09-21,0.01797
2018-09-28,0.06276999999999999
2018-10-05,0.022399999999999996
2018-10-12,0.008360000000000001
2018-10-19,0.013819999999999999
2018-10-25,0.02213
2018-11-02,0.01465
2019-05-07,0.01124
2019-06-23,0.0
2019-06-27,0.06149
2019-07-05,0.04256
2019-07-14,0.049
2019-07-19,0.019729999999999998
2019-07-26,0.02278
2019-08-02,0.011130000000000001
2019-08-09,0.04653
2019-08-16,0.0422
2019-08-23,0.03186
2019-08-30,0.07939
2019-09-06,0.058679999999999996
2019-09-13,0.00678
2019-09-20,0.0
2019-09-27,0.018699999999999998
2019-10-04,0.00204
2019-10-11,0.018940000000000002
2019-10-19,0.01464
2020-05-22,0.01619
2020-05-29,0.04847
2020-06-05,0.0067
2020-06-12,0.03733
2020-06-19,0.016149999999999998
2020-06-26,0.05503
2020-07-02,0.05456
2020-07-10,0.01584
2020-07-17,0.0052899999999999996
2020-07-23,0.0
2020-07-30,0.00473
2020-08-07,0.01469
2020-08-14,0.03297
2020-08-20,0.01338
2020-08-27,0.03354
2020-09-03,0.01353
2020-09-11,0.00395
2020-09-18,0.03187
2020-09-24,0.0128
2020-10-01,0.0039
2020-10-08,0.0035700000000000003
2020-10-16,0.0
2020-10-23,0.02044
2020-11-06,0.06835
2021-05-19,0.0
2021-05-28,0.01776
2021-06-04,0.01821
2021-06-11,0.02512
2021-06-18,0.00212
2021-06-24,0.04843
2021-07-02,0.0
2021-07-09,0.01294
2021-07-15,0.00112
2021-07-23,0.00221
2021-07-30,0.01417
2021-08-06,0.0
2021-08-13,0.011497799999999999
2021-08-19,0.0069219
2021-08-27,0.0342866
2021-09-03,0.0084113
2021-10-01,0.018932499999999998
2021-10-07,0.017667500000000003
2021-10-22,0.015221499999999999
2022-10-15,0.0128133
