date,copper
YYYY-MM-DD,ppb
2020-05-22,0.41279000000000005
2020-05-29,0.11469
2020-06-05,11.49645
2020-06-12,10.745560000000001
2020-06-19,10.380400000000002
2020-06-26,10.73432
2020-07-02,10.914470000000001
2020-07-10,11.52564
2020-07-17,10.80297
2020-07-23,13.24312
2020-07-30,10.79623
2020-08-07,11.060289999999998
2020-08-14,11.53786
2020-08-20,12.03906
2020-08-27,11.827810000000001
2020-09-03,11.26643
2020-09-11,11.23065
2020-09-18,11.64698
2020-09-24,13.875900000000001
2020-10-01,12.948509999999999
2020-10-08,11.705110000000001
2020-10-16,12.37534
2020-10-23,11.25889
2020-10-27,11.48901
2020-11-06,11.48295
2020-11-20,10.92063
2021-05-19,0.59296
2021-05-28,1.48451
2021-06-04,1.41309
2021-06-11,0.76936
2021-06-24,11.864989999999999
2021-07-09,1.03375
2021-07-15,1.94241
2021-07-23,0.84136
2021-07-30,0.22002
2021-08-06,1.13477
2021-08-13,1.6361677
2021-08-27,0.4733534
2021-09-03,0.7639355999999999
2021-10-01,1.9076853999999999
2021-10-07,0.12908340000000001
2021-10-22,0.9287848
2021-11-03,5.2662048
2021-11-11,1.5589473
