date,calcium
YYYY-MM-DD,ppb
2014-12-12,62625.592939999995
2015-01-24,60787.619139999995
2015-02-07,74648.8649
2015-03-16,56299.20168
2015-04-19,48723.245109999996
2015-05-11,39199.55975
2015-05-24,40257.512240000004
2015-06-02,33445.682
2015-06-18,28216.13038
2015-07-02,28504.764639999998
2015-07-15,32748.729229999997
2015-08-02,43131.59952
2015-08-09,44055.82018
2015-10-04,50669.502089999994
2015-10-13,51695.74925
2015-10-26,51402.835510000004
2015-11-09,48775.26448
2015-11-23,43402.15269
2015-12-09,40445.70743
2016-01-28,45493.53229
2016-02-12,41024.22451
2016-02-21,34884.389259999996
2016-03-09,39306.6301
2016-03-24,46942.589159999996
2016-03-31,36822.699870000004
2016-04-08,53464.543359999996
2016-04-21,48486.04857
2016-05-02,46155.79368200649
2016-05-27,38181.1049757256
2016-06-04,30286.49199741
2016-06-17,29506.624350000002
2016-06-27,31061.06834
2016-07-08,32548.69474
2016-07-15,34503.3003
2016-07-22,37430.329419999995
2016-07-29,40761.88669
2016-08-05,37129.86906
2016-08-12,39485.31536
2016-08-19,49668.34916
2016-08-26,49606.2867
2016-09-02,44632.82188999999
2016-09-09,45862.01922
2016-09-16,48563.667109999995
2016-09-23,55221.77826
2016-09-30,48486.23852
2016-10-12,49931.1708
2016-10-19,51764.23184
2016-10-27,48671.26878
2016-11-03,50933.218310000004
2016-11-12,52461.51614000001
2016-11-23,56900.562829999995
2017-03-19,58625.61261
2017-04-12,55353.82011
2017-04-30,50571.642089999994
2017-06-30,31341.567690000003
2017-07-30,31492.36609
2017-08-25,43490.23009
2017-09-14,46117.314360000004
2017-09-27,49422.686089999996
2017-10-14,48910.07615000001
2017-10-23,49735.38424
2017-11-03,52126.749330000006
2017-11-16,53298.05851
2018-03-03,50502.722389999995
2018-05-25,32772.764579999995
2018-06-08,29616.410350000002
2018-06-15,31015.46092
2018-06-25,33042.96237
2018-07-09,37137.79133
2018-07-15,39127.28157
2018-08-10,47243.30006
2018-08-17,47173.27227
2018-08-24,48937.21696
2018-09-07,50381.65965
2018-09-14,52162.9303
2018-09-28,52401.73818
2018-10-05,47648.18387
2018-10-12,51318.37013
2018-10-18,52150.20598
2018-10-25,53312.03273
2018-11-02,53594.827569999994
2018-11-10,58360.06975
2018-11-17,55149.658449999995
2019-02-27,55804.067839999996
2019-03-30,57309.272840000005
2019-04-18,55159.35114
2019-05-08,46264.76721
2019-06-05,34680.54838
2019-06-11,31700.84586
2019-06-21,29529.59733
2019-06-27,37004.02242
2019-07-05,28001.217849999997
2019-07-14,28607.59092
2019-07-19,29632.6238
2019-07-26,31182.32649
2019-08-02,32513.334410000003
2019-08-09,33272.32379
2019-08-16,37801.9194
2019-08-23,47155.13734
2019-08-30,45144.58888
2019-09-06,45224.8799
2019-09-13,49081.06368
2019-09-20,49723.017499999994
2019-09-27,52763.200379999995
2019-10-04,54715.74213
2019-10-11,57229.78378
2019-10-19,58733.582749999994
2019-10-25,58519.431189999996
2019-11-03,57790.87228
2019-11-08,58243.020390000005
2019-11-15,58897.88418
2019-11-22,60585.46348
2019-12-04,60412.980319999995
2019-12-12,59940.944579999996
2019-12-20,60675.3536
2020-01-08,60213.181240000005
2020-01-21,60487.94740999999
2020-01-28,61611.77454
2020-02-11,48679.57779
2020-02-20,50767.45675
2020-03-11,49607.64600000001
2020-03-17,49953.486860000005
2020-04-03,50255.39675
2020-04-09,50573.00787
2020-04-14,46757.731620000006
2020-04-24,47005.62646
2020-05-22,45110.76608
2020-05-29,38981.07098
2020-06-05,30571.751669999998
2020-06-12,28347.990639999996
2020-06-19,25459.2943
2020-06-26,25001.526579999998
2020-07-02,29505.47189
2020-07-10,29177.728710000003
2020-07-17,30411.78074
2020-07-23,31571.64122
2020-07-30,33336.88986
2020-08-07,35119.71515
2020-08-14,37535.53683
2020-08-20,37345.22068
2020-08-27,40013.77255
2020-09-03,42758.24922
2020-09-11,43182.70298
2020-09-18,44157.47795
2020-09-24,42272.85762
2020-10-01,42977.78561
2020-10-08,43748.68598
2020-10-16,54507.51677
2020-10-23,46470.25252
2020-10-27,46649.48386
2020-11-06,47653.7973
2020-11-13,49116.29358
2020-12-04,47131.55547000001
2021-01-08,48250.16079
2021-01-15,50454.81039
2021-01-28,54323.12639
2021-02-11,55628.358980000005
2021-03-03,56794.13429
2021-03-19,56455.20728
2021-03-25,59563.63595
2021-04-07,59169.38946
2021-05-17,39871.06185
2021-05-28,33408.62869
2021-06-04,30648.55071
2021-06-11,32205.098939999996
2021-06-18,30912.181879999996
2021-06-24,32509.498229999997
2021-07-02,33729.68806
2021-07-09,35475.24931
2021-07-15,38322.51393
2021-07-23,33908.86951
2021-07-30,42204.41413
2021-07-31,42739.123470000006
2021-08-06,41507.31658
2021-08-13,45492.486520399994
2021-08-19,42714.279617299995
2021-08-27,49587.4101719
2021-09-03,46250.5067077
2021-10-01,52488.498034100005
2021-10-07,55082.355639
2021-10-22,50523.014701700005
2021-10-27,51332.663172
2021-11-03,54131.6248842
2021-11-11,53761.612985700005
2022-10-15,52339.168149200006
