date,silicon
YYYY-MM-DD,ppb
2016-08-05,4176.22111
2016-08-12,4590.63321
2016-08-19,4372.8318
2016-08-26,3764.03697
2016-09-02,3744.1271
2016-09-09,3601.9220100000002
2016-09-16,3648.3917500000002
2016-10-01,3516.89374
2016-10-12,3490.78435
2016-10-19,3404.42523
2016-10-27,3478.90776
2016-11-03,3613.12433
2016-11-12,3436.1264
2017-06-16,3933.6276900000003
2017-08-04,3945.6566700000003
2017-08-25,3967.23366
2017-09-27,3959.38251
2017-10-05,3543.47984
2017-10-12,3569.3818199999996
2017-10-13,3470.55379
2017-10-24,3548.3290899999997
2017-11-03,3563.2889
2017-11-15,3626.3191
2018-05-25,3646.3184300000003
2018-06-09,3617.19136
2018-06-15,3528.10375
2018-06-25,3572.6488
2018-07-11,3621.4561
2018-07-16,3606.37952
2018-08-24,3690.33303
2018-08-27,3588.20918
2019-06-23,4315.22919
2019-06-27,4083.05589
2019-07-05,4091.22697
2019-07-14,3702.94549
2019-07-19,3917.02554
2019-07-26,3910.2302600000003
2019-08-02,3985.44401
2019-08-09,3906.76901
2019-08-16,3526.5232300000002
2019-08-23,10681.59441
2019-08-30,6803.163
2019-09-06,6528.51892
2019-09-20,3455.6608699999997
2019-09-27,3629.00262
2019-10-04,3559.1511
2020-03-01,3665.7210099999998
2020-04-01,3651.4376399999996
2020-04-28,3632.5568299999995
2020-05-22,3718.47691
2020-05-29,3721.45378
2020-06-08,3764.57158
2020-06-12,3656.13329
2020-06-19,3740.55034
2020-06-26,3790.67411
2020-07-02,3640.5818799999997
2020-07-10,3755.0400600000003
2020-07-17,3886.58212
2020-07-23,3665.78824
2020-07-30,3690.71788
2020-08-07,3727.0398
2020-08-14,3529.31845
2020-08-20,3661.4940500000002
2020-08-27,3632.96157
2020-09-03,3667.09182
2020-09-11,3612.0851900000002
2020-09-18,3585.27867
2020-09-24,4182.44582
2020-10-01,3799.85367
2020-10-08,3673.6384700000003
2020-10-16,3871.4923
2020-10-23,3690.73375
2020-11-06,3659.78143
2021-01-21,3669.64029
2021-02-17,3540.83973
2021-03-10,3553.36051
2021-04-14,3721.94
2021-05-19,3692.568
2021-05-28,3726.583
2021-06-04,3688.05
2021-06-11,3502.1604100000004
2021-06-24,3465.67224
2021-07-09,3536.7425200000002
2021-07-15,3869.9557299999997
2021-07-23,4349.20388
2021-07-30,3529.4347
2021-08-06,3637.66181
2021-08-13,3531.0721728999997
2021-08-19,3866.7487646
2021-08-27,3734.3656847
2021-09-03,3779.9561311
2021-10-01,3818.5223645999995
2021-10-07,3886.9895601000003
2021-10-22,3479.1669466000003
2021-11-03,3622.7637222
2021-11-11,3669.1400806
2021-12-20,3541.201213
