date,tin
YYYY-MM-DD,ppb
2015-10-21,0.0
2015-11-01,0.0
2015-11-09,0.0
2015-11-17,0.0
2015-11-23,0.0
2015-12-03,0.0
2015-12-14,0.0
2015-12-22,0.0
2015-12-28,1.0424600000000002
2016-01-04,0.0
2016-01-12,0.00712
2016-02-02,0.42219
2016-02-15,0.16799000000000003
2016-02-23,0.0
2016-02-29,0.0
2016-03-08,0.0
2016-03-15,0.0
2016-03-21,0.0
2016-03-29,0.0
2016-04-05,0.0
2016-04-12,0.0
2016-04-19,0.0
2016-04-25,0.0
2016-05-03,0.0
2016-05-11,0.0
2016-05-17,0.0
2016-05-27,0.0
2016-06-01,0.0
2016-06-09,0.0
2016-06-16,0.0
2016-06-22,0.0
2016-06-29,0.0
2016-07-08,0.00096
2016-07-15,0.0
2016-07-22,0.0
2016-07-29,0.0
2016-08-05,0.0
2016-08-12,0.02585
2016-08-19,0.02474
2016-08-26,0.01848
2016-09-02,0.00072
2016-09-09,0.00861
2016-09-16,0.09407
2016-09-23,0.0
2016-10-01,0.0
2016-10-12,0.02421
2016-10-19,0.01151
2016-10-21,0.00018
2016-10-27,0.04239
2016-11-03,0.0
2016-11-12,0.0
2016-11-22,0.0
2016-11-29,0.0
2016-12-06,0.0
2016-12-13,0.0034000000000000002
2016-12-27,0.01226
2017-01-03,0.0
2017-01-17,0.13171
2017-01-24,0.0
2017-01-31,0.029320000000000002
2017-02-07,0.03565
2017-02-15,0.03637
2017-02-21,0.0
2017-02-28,0.01247
2017-03-09,0.00865
2017-03-14,0.00988
2017-03-21,0.03224
2017-03-28,0.041539999999999994
2017-04-04,0.04552
2017-04-11,0.05453
2017-04-18,0.0
2017-04-25,0.37115000000000004
2017-05-02,0.15006999999999998
2017-05-09,0.08035
2017-05-16,0.06856
2017-05-23,0.06089
2017-05-30,0.03865
2017-06-01,0.06124
2017-06-16,0.053160000000000006
2017-06-30,0.0234
2017-07-30,0.05321
2017-08-25,0.14557
2017-09-14,0.0389
2017-09-27,0.026340000000000002
2017-10-10,0.00604
2017-10-14,0.0
2017-10-17,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-31,0.0
2017-11-03,0.0
2017-11-07,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-21,0.0
2017-11-24,0.0
2017-11-28,0.0
2017-12-05,0.0
2017-12-12,0.0
2017-12-19,0.0
2017-12-26,0.0
2018-01-02,0.0
2018-01-09,0.0
2018-01-16,0.0
2018-01-23,0.04412
2018-01-30,0.041650000000000006
2018-02-06,0.03893
2018-02-13,0.04529
2018-02-20,0.06531
2018-02-27,0.06684999999999999
2018-03-06,0.08297
2018-03-13,0.027290000000000002
2018-03-20,0.06031
2018-03-27,0.03286
2018-04-03,0.01577
2018-04-10,0.02017
2018-04-17,0.02633
2018-04-24,0.02123
2018-05-01,0.23744
2018-05-25,0.023670000000000004
2018-06-09,0.046759999999999996
2018-06-15,0.014450000000000001
2018-06-25,0.02529
2018-07-11,0.0
2018-07-16,0.01419
2018-08-10,0.024880000000000003
2018-08-17,0.01498
2018-08-24,0.00596
2018-09-07,0.01018
2018-09-14,0.046740000000000004
2018-09-21,0.08432999999999999
2018-09-28,0.10109
2018-10-05,0.03643
2018-10-12,0.01052
2018-10-19,0.0
2018-10-25,0.00602
2018-11-02,0.009340000000000001
2019-05-07,0.0
2019-06-23,0.02095
2019-06-27,0.06921
2019-07-05,0.0
2019-07-14,0.06202
2019-07-19,0.04967
2019-07-26,0.0
2019-08-02,0.0
2019-08-09,0.02489
2019-08-16,0.0
2019-08-23,0.1798
2019-08-30,0.12893
2019-09-06,0.10076
2019-09-13,0.0
2019-09-20,0.06307
2019-09-27,0.0
2019-10-04,0.0
2019-10-11,0.0
2019-10-19,0.0
2020-05-22,0.4358
2020-05-29,0.67134
2020-06-05,0.48668
2020-06-12,0.48467000000000005
2020-06-19,0.53705
2020-06-26,0.44893000000000005
2020-07-02,0.5011
2020-07-10,0.43019
2020-07-17,0.4777
2020-07-23,0.45628
2020-07-30,0.35017
2020-08-07,0.34623000000000004
2020-08-14,0.36876
2020-08-20,0.38786
2020-08-27,0.42405
2020-09-03,0.40269
2020-09-11,0.36285
2020-09-18,0.40529000000000004
2020-09-24,2.74418
2020-10-01,0.37451
2020-10-08,0.3544
2020-10-16,0.33666
2020-10-23,0.47849
2020-11-06,0.37007999999999996
2021-05-19,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,1.03474
2021-07-02,0.00034
2021-07-09,0.0
2021-07-15,0.11851
2021-07-23,0.0
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0394406
2021-08-19,0.047656199999999996
2021-08-27,0.0273287
2021-09-03,0.062064299999999996
2021-10-01,0.0241779
2021-10-07,0.0543818
2021-10-22,0.034272399999999995
2022-10-15,-9999.0
