date,potassium
YYYY-MM-DD,ppb
2019-04-27,1408.95614
2019-05-11,1482.37986
2019-05-19,1389.9210400000002
2019-05-24,1181.99653
2019-06-03,1346.9248200000002
2019-06-18,1125.59111
2019-07-01,1132.04089
2019-07-09,1099.61667
2019-07-16,1123.04745
2019-09-05,1184.18293
2019-10-02,1210.66073
2020-05-13,1282.77891
2020-05-28,1180.39592
2020-06-10,1068.8421700000001
2020-06-24,1081.8713599999999
2020-07-08,978.9755
2020-08-03,1072.19732
2020-08-26,1088.55286
2020-09-29,1146.02733
2020-11-03,1394.6217
2021-05-10,1413.0986899999998
2021-05-24,1322.8568799999998
2021-06-17,1255.9438496999999
2021-06-30,1252.9169407
2021-07-22,1200.7193517
2021-08-20,1214.1727713999999
2021-09-30,1209.6727416
