date,manganese
YYYY-MM-DD,ppb
2014-12-07,5.49221
2015-02-07,5.49826
2015-02-19,5.9203600000000005
2015-03-16,4.87692
2015-04-19,7.84647
2015-05-02,0.9851500000000001
2015-05-11,0.96321
2015-05-24,1.00339
2015-06-02,0.74901
2015-06-18,0.48649
2015-07-02,0.28112000000000004
2015-07-15,0.72603
2015-08-02,4.8038799999999995
2015-08-09,4.47292
2015-10-04,0.5378000000000001
2015-10-13,0.16244999999999998
2015-11-09,0.41613999999999995
2015-11-23,3.23576
2015-12-09,1.60086
2015-12-30,3.40765
2016-01-08,0.38259
2016-01-18,1.6640199999999998
2016-01-28,0.13974
2016-02-12,0.86887
2016-02-21,0.33864
2016-03-09,0.38511999999999996
2016-03-24,0.10167999999999999
2016-03-31,0.52649
2016-04-08,6.790659999999999
2016-04-21,7.26488
2016-05-02,9.2793483846
2016-05-12,6.3097970989
2016-05-20,5.2830408466
2016-05-27,3.4821745662
2016-06-04,3.6486745536
2016-06-11,2.7613759636
2016-06-17,2.21834
2016-06-27,2.5934600000000003
2016-07-08,4.24519
2016-07-15,8.0312
2016-07-22,4.2034199999999995
2016-07-29,3.6689100000000003
2016-08-05,4.90008
2016-08-12,5.31255
2016-08-19,4.19254
2016-08-26,5.601089999999999
2016-09-02,4.88297
2016-09-09,4.82728
2016-09-16,6.4215800000000005
2016-09-23,11.36008
2016-09-30,5.07897
2016-10-12,6.76998
2016-10-19,6.32555
2016-10-27,5.43871
2016-11-03,5.72495
2016-11-12,5.59679
2016-11-23,11.0182
2016-12-04,6.37158
2017-02-01,6.20676
2017-03-19,6.569380000000001
2017-04-12,6.46002
2017-04-30,7.33009
2017-05-11,8.49171
2017-05-14,5.95551
2017-05-30,7.64869
2017-06-15,3.16004
2017-06-30,3.15557
2017-07-13,3.61793
2017-07-30,5.9086099999999995
2017-08-25,5.33807
2017-09-14,4.39174
2017-09-27,5.05227
2017-10-14,5.95111
2017-10-23,10.70781
2017-11-03,5.45628
2017-11-16,7.82802
2018-03-04,7.846919999999999
2018-03-17,3.97278
2019-03-21,4.60498
2019-03-30,3.47084
2019-04-18,6.181109999999999
2019-05-02,6.28022
2019-05-08,5.70461
2019-05-31,1.60909
2019-06-05,5.819229999999999
2019-06-11,3.9845
2019-06-21,2.61773
2019-06-27,2.54654
2019-07-05,2.7604800000000003
2019-07-14,3.1860100000000005
2019-07-19,3.98738
2019-07-26,3.42932
2019-08-02,4.42137
2019-08-09,4.39182
2019-08-16,4.55272
2019-08-23,4.21993
2019-08-30,10.35135
2019-09-06,5.339169999999999
2019-09-13,4.99976
2019-09-20,3.85624
2019-09-27,3.67776
2019-10-04,4.611739999999999
2019-10-11,9.15656
2019-10-19,5.72608
2020-02-11,5.48755
2020-02-20,3.65726
2020-03-01,3.099
2020-03-11,2.94984
2020-03-17,2.73991
2020-04-03,2.8708400000000003
2020-04-09,0.1192
2020-04-14,0.16036999999999998
2020-04-24,0.13924999999999998
2020-04-28,0.09484
2020-05-14,0.20384
2020-05-22,0.22338
2020-05-29,0.33934
2020-06-05,0.17166
2020-06-12,1.20132
2020-06-19,0.8620300000000001
2020-06-26,0.7936500000000001
2020-07-02,1.92878
2020-07-10,0.9102399999999999
2020-07-17,0.82284
2020-07-23,0.77627
2020-07-30,0.7679900000000001
2020-08-07,0.7162499999999999
2020-08-14,0.78091
2020-08-20,0.6519600000000001
2020-08-27,0.41187
2020-09-03,0.49639
2020-09-11,1.18352
2020-09-18,1.1781700000000002
2020-09-24,0.6572699999999999
2020-10-01,5.893389999999999
2020-10-08,1.1642
2020-10-16,0.69078
2020-10-23,0.51964
2020-10-27,0.35270999999999997
2020-11-06,0.45907000000000003
2020-11-13,0.47708
2020-11-20,4.05831
2020-12-04,0.92026
2020-12-31,0.73861
2021-01-08,0.48783
2021-01-15,0.23424
2021-01-21,0.34651
2021-01-28,3.17743
2021-02-05,3.4019500000000003
2021-02-11,3.68152
2021-02-17,4.00234
2021-02-25,3.20681
2021-03-03,3.1356699999999997
2021-03-10,3.0694500000000002
2021-03-19,3.1670700000000003
2021-08-13,4.6199549
2021-08-19,5.6418219
2021-08-27,4.4829639
2021-09-03,4.5324449
2021-10-01,6.4111105
2021-10-07,6.1110517
2021-10-22,6.5268001
2021-10-27,11.0659724
2021-11-03,13.992682
2021-11-11,6.9641666
2021-12-20,5.2173989
2022-10-15,8.038728
