date,arsenic
YYYY-MM-DD,ppb
2017-03-17,0.11535000000000001
2017-03-23,0.05425
2017-05-03,0.0
2017-05-06,1.33042
2017-05-11,0.0
2017-05-15,0.75639
2017-06-22,0.37465
2017-10-29,0.20937
2019-04-06,0.0
2019-04-06,0.27133999999999997
2020-07-14,0.27995
2020-07-21,0.90762
2020-07-29,0.69258
2020-08-04,0.63199
2020-08-12,0.39763
2020-08-19,0.29328
2020-08-24,0.28165
2020-09-01,0.35924999999999996
2020-09-14,0.31662
2020-09-23,0.44619
2020-09-29,0.44554000000000005
2020-10-05,0.37398
2020-10-13,0.41594
2020-10-22,0.54415
2020-10-28,0.41054
2020-11-03,0.52855
2020-11-19,0.40912
2021-04-28,0.59259
2021-05-04,0.8181099999999999
2021-05-13,0.36164
2021-05-18,0.44171000000000005
2021-05-27,0.48598
2021-06-02,0.5448999999999999
2021-06-08,0.52246
2021-06-15,0.5036700000000001
2021-06-22,0.38288999999999995
2021-07-01,0.33827
2021-07-07,0.31353
2021-07-16,0.470094
2021-07-20,0.48908310000000005
2021-07-27,0.41385779999999994
2021-08-04,0.4009614
2021-08-10,0.5225255
2021-08-17,0.48640170000000005
2021-08-24,0.45337320000000003
2021-08-31,0.4194195
2021-09-08,0.5964383999999999
2021-09-27,0.6752447
2021-10-04,0.7055309999999999
2021-10-15,0.7499741999999999
