date,strontium
YYYY-MM-DD,ppb
2020-06-02,4183.8739
2020-06-16,4016.7063200000002
2020-06-30,3976.9758
2020-07-14,4018.07639
2020-07-21,4108.64955
2020-07-29,4074.84128
2020-08-04,4121.02642
2020-08-12,3970.39981
2020-08-19,3996.2069300000003
2020-08-24,3989.85565
2020-09-01,4068.50911
2020-09-10,4206.60647
2020-09-14,4147.13069
2020-09-23,4528.0527999999995
2020-09-29,4174.77445
2020-10-05,4293.361
2020-10-13,4029.7213199999997
2020-10-20,4169.79674
2020-10-28,4271.5008
2020-11-03,4315.47589
2020-11-10,4411.74134
2020-11-19,4539.48736
2020-12-03,4648.82551
2021-01-06,4597.9248
2021-02-19,4857.7235200000005
2021-03-09,4711.80069
2021-04-05,4782.2096599999995
2021-04-28,4739.4179300000005
2021-05-04,4774.27876
2021-05-13,4698.35468
2021-05-18,4650.71475
2021-05-27,4584.72108
2021-06-02,4456.46393
2021-06-08,4427.90699
2021-06-10,4084.90311
2021-06-16,4042.30004
2021-06-22,3891.74462
2021-07-01,4058.78895
2021-07-07,4183.08622
2021-07-16,4086.2433511
2021-07-20,3895.6113931
2021-07-27,4157.2337977
2021-08-04,3902.5047618999997
2021-08-10,4021.552316
2021-08-17,3999.5079227999995
2021-08-24,4013.9116023999995
2021-08-31,4029.0962752
2021-09-08,4057.0016813
2021-09-27,4256.8734596
2021-10-04,4211.2834393
2021-10-15,4545.880441
2021-10-20,4393.651961
2021-10-28,4512.7351929999995
2021-11-04,4508.808293
2021-11-08,4428.944855
2021-12-01,4611.917488
