date,copper
YYYY-MM-DD,ppb
2019-04-27,1.41952
2019-05-11,1.57621
2019-05-19,1.1983000000000001
2019-06-18,3.92734
2019-07-01,12.461020000000001
2019-07-09,30.08505
2019-07-16,3.81033
2019-08-13,4.53521
2019-09-05,10.56819
2019-10-02,4.27104
2020-04-21,3.3456900000000003
2020-05-13,2.3319799999999997
2020-05-28,3.04411
2020-06-10,3.9706200000000003
2020-06-24,4.576700000000001
2020-07-08,7.367970000000001
2020-08-03,4.42181
2020-08-26,4.26732
2020-09-29,9.640229999999999
2020-11-03,3.88957
2021-05-10,32.861
2021-05-24,2.76079
2021-06-17,2.0672461
2021-06-30,0.7788970000000001
2021-07-22,1.6020882
2021-08-20,5.2078142000000005
2021-09-30,0.6559705
