date,cadmium
YYYY-MM-DD,ppb
2017-02-08,0.04786
2017-02-28,0.02539
2017-03-01,0.39932
2017-03-24,0.01895
2017-03-26,0.03048
2018-02-28,0.09422
2018-03-02,0.15533999999999998
2018-03-05,0.029849999999999998
2018-03-15,0.11147000000000001
2018-03-16,0.01338
2018-03-19,0.051399999999999994
2018-03-23,0.0819
2018-03-24,0.0293
2018-04-06,0.020110000000000003
2018-04-07,0.010939999999999998
2018-04-08,0.02682
2018-04-09,0.029949999999999997
2018-04-21,0.02598
2018-05-03,0.03578
2018-06-17,0.022609999999999998
2018-06-18,0.005469999999999999
2018-07-08,0.0865
2018-07-09,0.03817
2018-07-11,0.09090000000000001
2019-06-19,0.05287
2019-07-01,0.05429
2019-07-26,0.03744
2019-07-27,0.062040000000000005
2019-07-28,0.06255
2019-07-31,0.022850000000000002
2019-08-05,0.015479999999999999
2020-02-05,0.0204
