date,strontium
YYYY-MM-DD,ppb
2019-04-27,565.82892
2019-05-10,496.81623
2019-05-19,534.20744
2019-05-24,530.9319399999999
2019-06-03,562.60314
2019-06-18,548.64806
2019-07-01,515.14358
2019-07-09,476.32049
2019-07-16,524.26401
2019-08-15,564.0054700000001
2019-09-05,511.75592
2019-10-02,482.00449999999995
2020-05-28,470.07660999999996
2020-06-10,457.46052
2020-07-08,394.87719
2020-08-04,357.28332
2020-08-26,322.13724
2020-09-29,297.26054999999997
2020-11-03,288.43584
2021-05-10,293.64835
2021-05-24,252.28212
2021-06-17,255.5335561
2021-06-30,256.16620059999997
2021-07-22,229.55115360000002
2021-08-20,210.2569537
