date,cadmium
YYYY-MM-DD,ppb
2014-12-07,0.26699
2015-01-24,0.18877000000000002
2015-02-07,0.20652
2015-02-19,0.25652
2015-03-16,0.14216
2015-04-19,0.13763
2015-05-02,0.14851
2015-05-11,0.10056999999999999
2015-05-24,0.10661999999999999
2015-06-02,0.1175
2015-06-18,0.12841999999999998
2015-07-02,0.13627
2015-07-15,0.12290999999999999
2015-08-02,0.14361000000000002
2015-08-09,0.10742
2015-10-04,0.14092
2015-10-13,0.11817
2015-10-26,0.1399
2015-11-09,0.13172
2015-11-23,0.1165
2015-12-09,0.09466000000000001
2015-12-30,0.12045
2016-01-08,0.12382000000000001
2016-01-18,0.14286
2016-01-28,0.13262
2016-02-12,0.13546
2016-02-21,0.13697
2016-03-09,0.10421
2016-03-24,0.15615
2016-03-31,0.13385
2016-04-08,0.17468
2016-04-21,0.12009
2016-05-02,0.1339899044
2016-05-12,0.1682450861
2016-05-20,0.118635902
2016-05-27,0.10490292920000001
2016-06-04,0.0646784864
2016-06-11,0.1394960864
2016-06-17,0.1987
2016-06-27,0.11166999999999999
2016-07-08,0.10848999999999999
2016-07-15,0.13686
2016-07-22,0.09597
2016-07-29,0.10386
2016-08-05,0.10624
2016-08-12,0.06723
2016-08-19,0.10666999999999999
2016-08-26,0.10422000000000001
2016-09-02,0.12318000000000001
2016-09-09,0.11846999999999999
2016-09-16,0.09994
2016-09-23,0.09409000000000001
2016-09-30,0.11643
2016-10-12,0.12526
2016-10-19,0.12498000000000001
2016-10-27,0.12608
2016-11-03,0.1083
2016-11-12,0.12159
2016-11-23,0.08982000000000001
2016-12-04,0.12023
2016-12-19,0.11882999999999999
2017-03-19,0.14013
2017-04-12,0.1146
2017-04-30,0.10531
2017-05-14,0.08959
2017-05-30,0.09837
2017-06-15,0.12146000000000001
2017-06-30,0.14219
2017-07-13,0.13483
2017-07-30,0.11521
2017-08-25,0.12536
2017-09-14,0.10208
2017-09-27,0.12024
2017-10-14,0.13268
2017-10-23,0.10902999999999999
2017-11-03,0.13544
2017-11-16,0.13876
2017-12-19,0.10571
2018-01-05,0.11006
2018-01-25,0.09551000000000001
2018-03-03,0.10416999999999998
2018-03-17,0.0979
2018-05-07,0.07158
2018-05-25,0.09086
2018-06-08,0.10711999999999999
2018-06-15,0.11166000000000001
2018-06-25,0.087
2018-07-09,0.09092
2018-07-15,0.11235999999999999
2018-08-10,0.09901
2018-08-17,0.10538
2018-08-24,0.13268
2018-09-07,0.11163
2018-09-14,0.11528999999999999
2018-09-21,0.11942
2018-09-28,0.1017
