date,calcium
YYYY-MM-DD,ppb
2019-04-27,31662.84874
2019-05-10,28630.75395
2019-05-19,29941.08758
2019-05-24,29493.05859
2019-06-03,33001.06991
2019-06-18,38219.3163
2019-07-01,31613.70613
2019-07-09,29800.2512
2019-07-16,33080.46739
2019-08-15,30565.59304
2019-09-05,28324.8789
2019-10-02,25573.39377
2020-05-28,26105.55945
2020-06-10,24539.651439999998
2020-07-08,20775.05912
2020-08-04,19464.7431
2020-08-26,17495.453700000002
2020-09-29,16559.4789
2020-11-03,15682.5047
2021-05-10,16208.622319999999
2021-05-24,16189.715610000001
2021-06-17,14726.794788300002
2021-06-30,14707.6163429
2021-07-22,12462.287255700001
2021-08-20,11247.2418636
